seed,dimension,poison_ratio,target,initialization,initialization_replicate,evaluator,update_rate,update_policy,coalition_mode,controlled_coalition_size,controlled_poison_count,round,target_error,stage3_engine,stage3_engine_losses,evaluation_loss,delivered_solution_evaluation_loss,full_solution_source,loo_search_objective,consistency_l1,update_l1,eta_used,update_accepted,gate_triggered,eval_loss_delta,informative,stage3_requests_cumulative,contribution_requests_cumulative
0,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,16,0.012064982888977532,custom,"{""bfgs"": 0.035525374375839594, ""custom"": 0.004138161133980648}",0.021442877749602,0.021442877749602,stage3_l_opt,l_opt_current_alpha,0.9226163175552574,0.46130815877762865,0.5,True,False,0.004441964129606884,True,21230,44385
0,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,17,0.014771920996533502,custom,"{""bfgs"": 0.0655764295379618, ""custom"": 0.0022794884337940797}",0.01714325820406278,0.01714325820406278,stage3_l_opt,l_opt_current_alpha,0.9304293865354976,0.4652146932677488,0.5,True,False,-0.0042996195455392225,True,23180,46770
0,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,18,0.012140638146689281,custom,"{""bfgs"": 0.05213998860757472, ""custom"": 0.0038845748247780774}",0.021372701972723007,0.021372701972723007,stage3_l_opt,l_opt_current_alpha,0.9119548341262187,0.45597741706310935,0.5,True,False,0.004229443768660229,True,23440,49230
0,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,19,0.014768675431267628,custom,"{""bfgs"": 0.006915087183629997, ""custom"": 0.002280743557046473}",0.01714421312014262,0.01714421312014262,stage3_l_opt,l_opt_current_alpha,0.9191403270205301,0.45957016351026503,0.5,True,False,-0.004228488852580387,True,26610,51475
1,2,0.3,0.0,uniform,0,trimmed,0.0,fixed,controlled,5,1,0,0.0024432934588861643,custom,"{""bfgs"": 0.13691198080778122, ""custom"": 0.02472555749118328}",0.017546817660331726,0.017546817660331726,stage3_l_opt,l_opt_current_alpha,1.4943549590345144,0.0,0.0,False,False,,True,1095,3095
1,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,0,0.0024432934588861643,custom,"{""bfgs"": 0.13691198080778122, ""custom"": 0.02472555749118328}",0.017546817660331726,0.017546817660331726,stage3_l_opt,l_opt_current_alpha,1.4943549590345144,0.7471774795172572,0.5,True,False,,True,1095,3095
1,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,1,0.036523882001878755,custom,"{""bfgs"": 0.12958586228292315, ""custom"": 0.02003597248463373}",0.034598611295223236,0.034598611295223236,stage3_l_opt,l_opt_current_alpha,1.5679999999999998,0.7839999999999999,0.5,True,False,0.01705179363489151,True,1630,6670
1,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,2,0.03325116748194484,custom,"{""bfgs"": 0.12810488021461006, ""custom"": 0.027136077823340658}",0.03228220591942469,0.03228220591942469,stage3_l_opt,l_opt_current_alpha,1.0438642655147177,0.5219321327573588,0.5,True,False,-0.0023164053757985456,True,2300,9815
1,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,3,0.06392996981691604,custom,"{""bfgs"": 0.14015012944045274, ""custom"": 0.028521861909933565}",0.05295676738023758,0.05295676738023758,stage3_l_opt,l_opt_current_alpha,1.2632799664350163,0.6316399832175081,0.5,True,False,0.02067456146081289,True,2650,12185
1,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,4,0.03698250705334796,custom,"{""bfgs"": 0.12209804541474084, ""custom"": 0.028487929734821033}",0.03603204836448034,0.03603204836448034,stage3_l_opt,l_opt_current_alpha,,0.0,0.5,False,False,-0.01692471901575724,False,3175,15165
2,2,0.3,0.0,uniform,0,trimmed,0.0,fixed,controlled,5,1,0,0.010939778881647204,custom,"{""bfgs"": 0.027008724212646485, ""custom"": 0.013520945608615876}",0.009688896437486013,0.009688896437486013,stage3_l_opt,l_opt_current_alpha,,0.0,0.0,False,False,,False,2315,8640
2,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,0,0.010939778881647204,custom,"{""bfgs"": 0.027008724212646485, ""custom"": 0.013520945608615876}",0.009688896437486013,0.009688896437486013,stage3_l_opt,l_opt_current_alpha,,0.0,0.5,False,False,,False,2315,8640
3,2,0.3,0.0,uniform,0,trimmed,0.0,fixed,controlled,5,1,0,0.014163818486100578,custom,"{""bfgs"": 0.03010227605700493, ""custom"": 0.010383714735507966}",0.011099280168612799,0.011099280168612799,stage3_l_opt,l_opt_current_alpha,1.3834984239377695,0.0,0.0,False,False,,True,1785,7140
3,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,0,0.014163818486100578,custom,"{""bfgs"": 0.03010227605700493, ""custom"": 0.010383714735507966}",0.011099280168612799,0.011099280168612799,stage3_l_opt,l_opt_current_alpha,1.3834984239377695,0.6917492119688847,0.5,True,False,,True,1785,7140
3,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,1,0.017812179569378007,bfgs,"{""bfgs"": 0.00995199971668434, ""custom"": 0.010071937821494218}",0.012394610792398453,0.012394610792398453,stage3_l_opt,l_opt_current_alpha,0.6802507880311153,0.3401253940155577,0.5,True,False,0.0012953306237856541,True,4425,14800
3,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,2,0.01357726500303566,custom,"{""bfgs"": 0.07612957716066057, ""custom"": 0.007783754729252832}",0.010792755832274755,0.010792755832274755,stage3_l_opt,l_opt_current_alpha,0.8540734042367064,0.4270367021183532,0.5,True,False,-0.0016018549601236973,True,6210,23650
3,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,3,0.023095614468003036,bfgs,"{""bfgs"": 0.0066290364510843336, ""custom"": 0.006772944508942113}",0.0229895847539107,0.0229895847539107,stage3_l_opt,l_opt_current_alpha,0.39927345005429216,0.19963672502714608,0.5,True,False,0.012196828921635946,True,7965,29870
3,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,4,0.023030048292219378,custom,"{""bfgs"": 0.06710537658347474, ""custom"": 0.006604495302756402}",0.022895218183596928,0.022895218183596928,stage3_l_opt,l_opt_current_alpha,0.3560842031667396,0.1780421015833698,0.5,True,False,-9.436657031377388e-05,True,9750,36835
3,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,5,0.02303002916665129,custom,"{""bfgs"": 0.0054163590177637565, ""custom"": 0.004088315527513404}",0.022895203282435734,0.022895203282435734,stage3_l_opt,l_opt_current_alpha,0.2567496142433441,0.1283748071216721,0.5,True,False,-1.4901161193847656e-08,True,11745,43365
3,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,6,0.02303004200828424,custom,"{""bfgs"": 0.021089643182797366, ""custom"": 0.0022827406771151852}",0.022895218183596928,0.022895218183596928,stage3_l_opt,l_opt_current_alpha,,0.0,0.5,False,False,1.4901161193847656e-08,False,13230,51050
4,2,0.3,0.0,uniform,0,trimmed,0.0,fixed,controlled,5,1,0,0.018710285831912477,custom,"{""bfgs"": 0.03455375656485558, ""custom"": 0.014789278991520405}",0.011898176123698553,0.011898176123698553,stage3_l_opt,l_opt_current_alpha,0.7083264768140565,0.0,0.0,False,False,,True,3755,9795
4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,0,0.018710285831912477,custom,"{""bfgs"": 0.03455375656485558, ""custom"": 0.014789278991520405}",0.011898176123698553,0.011898176123698553,stage3_l_opt,l_opt_current_alpha,0.7083264768140565,0.35416323840702824,0.5,True,False,,True,3755,9795
4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,1,0.010130094911306023,custom,"{""bfgs"": 0.033938250315010944, ""custom"": 0.012507690044225573}",0.015515134980281195,0.015515134980281195,stage3_l_opt,l_opt_current_alpha,0.5233716690477468,0.2616858345238735,0.5,True,False,0.0036169588565826416,True,6755,17075
4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,2,0.017551851973443458,custom,"{""bfgs"": 0.03405203539386503, ""custom"": 0.006661938784725367}",0.012295388927062353,0.012295388927062353,stage3_l_opt,l_opt_current_alpha,0.6315221709520805,0.3157610854760403,0.5,True,False,-0.0032197460532188416,True,8530,25240
4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,3,0.008262052927765606,custom,"{""bfgs"": 0.028743244577955816, ""custom"": 0.009655677386554741}",0.016587785134712856,0.016587785134712856,stage3_l_opt,l_opt_current_alpha,0.821767924056621,0.41088396202831057,0.5,True,False,0.004292396207650503,True,11045,32980
4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,4,0.021603521775659232,custom,"{""bfgs"": 0.04170748896555698, ""custom"": 0.005601841816551288}",0.010874446481466293,0.010874446481466293,stage3_l_opt,l_opt_current_alpha,0.3584670580627392,0.1792335290313696,0.5,True,False,-0.005713338653246563,True,12990,42710
4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,5,0.01828455132447089,custom,"{""bfgs"": 0.11155322916986946, ""custom"": 0.005006606557455268}",0.012053880840539932,0.012053880840539932,stage3_l_opt,l_opt_current_alpha,0.13876612916285186,0.06938306458142583,0.5,True,False,0.001179434359073639,True,14615,50950
4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,6,0.010026564194339976,custom,"{""bfgs"": 0.0541465976363607, ""custom"": 0.007540697275903265}",0.0155731700360775,0.0155731700360775,stage3_l_opt,l_opt_current_alpha,0.06965899491244887,0.034829497456224434,0.5,True,False,0.003519289195537567,True,16725,60560
4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,7,0.009306198124570453,custom,"{""bfgs"": 0.059756944866416306, ""custom"": 0.0075264057114456575}",0.015980664640665054,0.015980664640665054,stage3_l_opt,l_opt_current_alpha,0.12291827660310894,0.06145913830155463,0.5,True,False,0.00040749460458755493,True,18560,69070
4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,8,0.00919214563792145,custom,"{""bfgs"": 0.0626729972574817, ""custom"": 0.008459130019021864}",0.016043684134880703,0.016043684134880703,stage3_l_opt,l_opt_current_alpha,0.08089025019462893,0.040445125097314655,0.5,True,False,6.301949421564854e-05,True,22135,79305
4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,9,0.009113810038533413,custom,"{""bfgs"": 0.039890207483765594, ""custom"": 0.007832188422017142}",0.016090980420509975,0.016090980420509975,stage3_l_opt,l_opt_current_alpha,0.045347545201809766,0.02267377260090483,0.5,True,False,4.729628562927246e-05,True,24775,86185
4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,10,0.009191145248236249,custom,"{""bfgs"": 0.0901279899694087, ""custom"": 0.007425266102879271}",0.01604341094692548,0.01604341094692548,stage3_l_opt,l_opt_current_alpha,0.044341945368650625,0.022170972684325337,0.5,True,False,-4.7569473584495314e-05,True,26510,95015
4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,11,0.009137712940167436,custom,"{""bfgs"": 0.028693313446129822, ""custom"": 0.00747045844131307}",0.016077224165201187,0.016077224165201187,stage3_l_opt,l_opt_current_alpha,0.20520755092302323,0.10260377546151159,0.5,True,False,3.381321827570713e-05,True,28410,103735
4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,12,0.00837116838228201,custom,"{""bfgs"": 0.03549249350073183, ""custom"": 0.007391456119186561}",0.016520680238803227,0.016520680238803227,stage3_l_opt,l_opt_current_alpha,0.06200294427477779,0.031001472137388922,0.5,True,False,0.00044345607360203945,True,30190,112260
4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,13,0.008636756983517901,custom,"{""bfgs"": 0.13080023235894023, ""custom"": 0.00722743993042937}",0.01636825129389763,0.01636825129389763,stage3_l_opt,l_opt_current_alpha,0.20924881051930416,0.10462440525965208,0.5,True,False,-0.0001524289449055978,True,32190,120615
4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,14,0.00934010210591682,custom,"{""bfgs"": 0.03641591968522412, ""custom"": 0.007316759640046295}",0.015961454560359318,0.015961454560359318,stage3_l_opt,l_opt_current_alpha,0.20097440311180512,0.10048720155590264,0.5,True,False,-0.0004067967335383109,True,34575,130260
4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,15,0.00845344382124337,custom,"{""bfgs"": 0.05578602521663065, ""custom"": 0.007344027286056656}",0.016475606709718704,0.016475606709718704,stage3_l_opt,l_opt_current_alpha,0.082132861580849,0.041066430790424525,0.5,True,False,0.0005141521493593863,True,36570,138920
4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,16,0.008604081480155082,custom,"{""bfgs"": 0.13087944130811086, ""custom"": 0.007260281266786226}",0.016387391835451126,0.016387391835451126,stage3_l_opt,l_opt_current_alpha,0.1569939433468251,0.07849697167341249,0.5,True,False,-8.821487426757812e-05,True,38535,146805
4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,17,0.015759684816880795,custom,"{""bfgs"": 0.03791410825975024, ""custom"": 0.0030088623729475146}",0.012899206330378851,0.012899206330378851,stage3_l_opt,l_opt_current_alpha,0.2524471731818888,0.12622358659094438,0.5,True,False,-0.0034881855050722752,True,40450,154570
4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,18,0.00879934681792148,custom,"{""bfgs"": 0.0937936483013138, ""custom"": 0.008821860204173446}",0.016270752996206284,0.016270752996206284,stage3_l_opt,l_opt_current_alpha,0.12485234200762667,0.062426171003813334,0.5,True,False,0.0033715466658274327,True,42230,161080
4,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,19,0.008901979406948077,custom,"{""bfgs"": 0.03567674210352887, ""custom"": 0.00796626391493995}",0.016211232791344326,0.016211232791344326,stage3_l_opt,l_opt_current_alpha,0.5922236554654962,0.2961118277327481,0.5,True,False,-5.9520204861957665e-05,True,43930,168170
5,2,0.3,0.0,uniform,0,trimmed,0.0,fixed,controlled,5,1,0,0.00600328062272551,custom,"{""bfgs"": 0.08161506727337837, ""custom"": 0.024087393656373027}",0.023959896837671597,0.023959896837671597,stage3_l_opt,l_opt_current_alpha,1.568,0.0,0.0,False,False,,True,2255,7455
5,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,0,0.00600328062272551,custom,"{""bfgs"": 0.08161506727337837, ""custom"": 0.024087393656373027}",0.023959896837671597,0.023959896837671597,stage3_l_opt,l_opt_current_alpha,1.568,0.7839999999999999,0.5,True,False,,True,2255,7455
5,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,1,0.03715761159787906,custom,"{""bfgs"": 0.02022836585715413, ""custom"": 0.020036893621087078}",0.0397790198524793,0.0397790198524793,stage3_l_opt,l_opt_current_alpha,,0.0,0.5,False,False,0.015819123014807705,False,4090,14330
6,2,0.3,0.0,uniform,0,trimmed,0.0,fixed,controlled,5,1,0,0.009358439770657312,custom,"{""bfgs"": 0.10662810206413269, ""custom"": 0.028813404589891435}",0.014234452197949091,0.014234452197949091,stage3_l_opt,l_opt_current_alpha,1.568,0.0,0.0,False,False,,True,2035,8945
6,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,0,0.009358439770657312,custom,"{""bfgs"": 0.10662810206413269, ""custom"": 0.028813404589891435}",0.014234452197949091,0.014234452197949091,stage3_l_opt,l_opt_current_alpha,1.568,0.7839999999999999,0.5,True,False,,True,2035,8945
6,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,1,0.006990146064280722,custom,"{""bfgs"": 0.0426669830866158, ""custom"": 0.01303714329004288}",0.015116646885871887,0.015116646885871887,stage3_l_opt,l_opt_current_alpha,1.5489652636299944,0.7744826318149973,0.5,True,False,0.0008821946879227962,True,3355,17215
6,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,2,0.01774891489352229,custom,"{""bfgs"": 0.58462608803307, ""custom"": 0.013430616879703696}",0.02462576950589816,0.02462576950589816,stage3_l_opt,l_opt_current_alpha,1.0684826318149971,0.5342413159074986,0.5,True,False,0.009509122620026272,True,5305,24160
6,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,3,0.008949296931163003,custom,"{""bfgs"": 0.021500273469457414, ""custom"": 0.006731263343110429}",0.00382553165157636,0.00382553165157636,stage3_l_opt,l_opt_current_alpha,1.1795234310571998,0.5897617155286,0.5,True,False,-0.0208002378543218,True,7505,32965
6,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,4,0.00610784451985269,custom,"{""bfgs"": 0.015503952390559144, ""custom"": 0.010546471837446662}",0.013710846503575643,0.013710846503575643,stage3_l_opt,l_opt_current_alpha,0.12946857839427367,0.06473428919713678,0.5,True,False,0.009885314851999283,True,9930,39870
6,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,5,0.006991096996098234,custom,"{""bfgs"": 0.0340201481424544, ""custom"": 0.011113218574496537}",0.015102267265319824,0.015102267265319824,stage3_l_opt,l_opt_current_alpha,0.398005209478571,0.19900260473928544,0.5,True,False,0.0013914207617441807,True,10495,46610
6,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,6,0.006990914305928714,custom,"{""bfgs"": 0.04018957723706331, ""custom"": 0.007103370034814623}",0.015102334320545197,0.015102334320545197,stage3_l_opt,l_opt_current_alpha,1.1116163948755053,0.5558081974377527,0.5,True,False,6.705522537231445e-08,True,11190,51805
6,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,7,0.006990884573779083,custom,"{""bfgs"": 0.014939134201622458, ""custom"": 0.011411324520491635}",0.01510234052936236,0.01510234052936236,stage3_l_opt,l_opt_current_alpha,0.8406275051498154,0.4203137525749077,0.5,True,False,6.208817163524949e-09,True,12980,59030
6,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,8,0.006991063921465618,custom,"{""bfgs"": 0.013778148662198585, ""custom"": 0.006745239030531421}",0.01510226602355639,0.01510226602355639,stage3_l_opt,l_opt_current_alpha,1.604008433835729,0.8020042169178645,0.5,True,False,-7.450580596923828e-08,True,14900,64715
6,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,9,0.006564891311972021,custom,"{""bfgs"": 0.07245904831301836, ""custom"": 0.0019302967369373434}",0.0025905494888623557,0.0025905494888623557,stage3_l_opt,l_opt_current_alpha,1.2017946180278152,0.6008973090139076,0.5,True,False,-0.012511716534694035,True,16650,72400
6,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,10,0.004125386151091481,custom,"{""bfgs"": 0.037552751476094694, ""custom"": 0.0011330162178785253}",0.0021087204416592917,0.0021087204416592917,stage3_l_opt,l_opt_current_alpha,0.6989570433062674,0.34947852165313376,0.5,True,False,-0.00048182904720306396,True,19315,76785
6,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,11,0.006697203177979283,custom,"{""bfgs"": 0.1320620376556777, ""custom"": 0.015840655727579735}",0.015186989059050878,0.015186989059050878,stage3_l_opt,l_opt_current_alpha,0.7485096459938562,0.3742548229969281,0.5,True,False,0.013078268617391586,True,21010,84850
6,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,12,0.00014128053185141765,bfgs,"{""bfgs"": 0.008489104265831176, ""custom"": 0.00879764787191958}",0.013133959223826727,0.013133959223826727,stage3_l_opt,l_opt_current_alpha,0.15646986554365638,0.07823493277182818,0.5,True,False,-0.0020530298352241516,True,22740,90105
6,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,13,0.0069909073800718535,custom,"{""bfgs"": 0.03330776916781808, ""custom"": 0.010303182921305911}",0.015102334320545197,0.015102334320545197,stage3_l_opt,l_opt_current_alpha,0.5003870387208756,0.2501935193604379,0.5,True,False,0.0019683750967184697,True,24660,98665
6,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,14,0.0069911023297145325,custom,"{""bfgs"": 0.3287654139590743, ""custom"": 0.007865362575674424}",0.015102263540029526,0.015102263540029526,stage3_l_opt,l_opt_current_alpha,0.21725427441694725,0.10862713720847358,0.5,True,False,-7.078051567077637e-08,True,25980,104300
6,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,15,0.006990349317779004,custom,"{""bfgs"": 0.047050935846799195, ""custom"": 0.009278523048359143}",0.015103684117396673,0.015103684117396673,stage3_l_opt,l_opt_current_alpha,0.19658769209719132,0.09829384604859565,0.5,True,False,1.4205773671473881e-06,True,27745,110740
6,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,16,0.006990917675970237,custom,"{""bfgs"": 0.061683898247682015, ""custom"": 0.00694237830257087}",0.015102344254652659,0.015102344254652659,stage3_l_opt,l_opt_current_alpha,0.4881989925511919,0.2440994962755959,0.5,True,False,-1.339862744014625e-06,True,28465,118130
6,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,5,1,17,0.006991056895255976,custom,"{""bfgs"": 0.04584282287997665, ""custom"": 0.008698191803746001}",0.015102270990610123,0.015102270990610123,stage3_l_opt,l_opt_current_alpha,0.2756503131671366,0.13782515658356828,0.5,True,False,-7.32640425358394e-08,True,29205,125900
