seed,dimension,poison_ratio,target,initialization,initialization_replicate,evaluator,update_rate,update_policy,coalition_mode,controlled_coalition_size,controlled_poison_count,selected_agent_ids,reputation_weights,final_optimization_weights,final_contribution_weights,rounds_executed,converged,stop_reason,final_eta_used,updates_accepted,gate_triggers,final_target_error,final_evaluation_loss,final_consistency_l1,selected_poison_weight,stage3_requests,contribution_requests,payment_status,paid_total
1,2,0.3,0.0,uniform,0,uniform,0.0,adaptive,controlled,5,1,"[15, 1, 2, 3, 4]","[1.8712935268155107e-05, 0.03626475100456905, 0.18851922852153685, 0.5790433706179482, 0.19615393692067778]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.027888791331173078, 0.23712486077306189, 0.24565575995267988, 0.19603480889813918, 0.2932957790449459]",1,False,no_update_baseline,0.0,0,0,0.002834797962805169,0.024697991833090783,0.3521527995413754,0.2,670,230,ok,10.0
1,2,0.3,0.0,uniform,0,uniform,0.0,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[1.8712935268155107e-05, 0.03626475100456905, 0.18851922852153685, 0.5790433706179482, 0.19615393692067778]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.027888791331173078, 0.23712486077306189, 0.24565575995267988, 0.19603480889813918, 0.2932957790449459]",1,False,no_update_baseline,0.0,0,0,0.002834797962805169,0.024697991833090783,0.3521527995413754,0.2,670,230,ok,10.0
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,"[15, 1, 2, 3, 4]","[1.8712935268155107e-05, 0.03626475100456905, 0.18851922852153685, 0.5790433706179482, 0.19615393692067778]","[0.012241286359566578, 0.2404989121862435, 0.24980707291942997, 0.19566509111606228, 0.3017876374186977]","[0.012232710667759465, 0.24050192040431137, 0.2498088320628409, 0.19567411564511558, 0.3017824212199727]",17,True,fixed_point_tolerance,0.5,17,0,0.03346854741379879,0.033230710029602054,5.516756212848792e-05,0.012241286359566578,11490,3910,ok,10.0
1,2,0.3,0.0,uniform,0,uniform,0.5,adaptive,controlled,5,1,"[15, 1, 2, 3, 4]","[1.8712935268155107e-05, 0.03626475100456905, 0.18851922852153685, 0.5790433706179482, 0.19615393692067778]","[0.014383175547569654, 0.24003342805615105, 0.24924044226664746, 0.19568679078415996, 0.3006561633454719]","[0.01499465549674916, 0.23990616131324358, 0.24907617385254655, 0.19573774682372644, 0.3002852625137342]",20,False,max_rounds,0.05,20,0,0.031459969829048084,0.03183033540844917,0.0013248719774920596,0.014383175547569654,13005,4600,ok,10.0
1,2,0.3,0.0,uniform,0,uniform,0.5,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[1.8712935268155107e-05, 0.03626475100456905, 0.18851922852153685, 0.5790433706179482, 0.19615393692067778]","[0.0473521090315954, 0.23292656964839487, 0.2404927460636596, 0.19648321533694882, 0.28274535991940136]","[0.03012997373720373, 0.2366414315679889, 0.2450612438445699, 0.19608644247042523, 0.2920809083798123]",20,False,max_rounds,0.05,13,7,0.010580101805476971,0.02334783338010311,0.03523781632183054,0.0473521090315954,17170,4600,ok,10.0
1,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1,"[15, 1, 2, 3, 4]","[1.8712935268155107e-05, 0.03626475100456905, 0.18851922852153685, 0.5790433706179482, 0.19615393692067778]","[0.01336727475841656, 0.24025719181150482, 0.2495078674355246, 0.19570025434620056, 0.3011674116483535]","[0.01336727475841656, 0.24025719181150482, 0.2495078674355246, 0.19570025434620056, 0.3011674116483535]",4,True,fixed_point_tolerance,1.0,4,0,0.03277341430971603,0.032660473883152005,0.0005114873055391753,0.01336727475841656,2970,920,ok,10.0
1,2,0.3,0.0,uniform,0,uniform,1.0,adaptive,controlled,5,1,"[15, 1, 2, 3, 4]","[1.8712935268155107e-05, 0.03626475100456905, 0.18851922852153685, 0.5790433706179482, 0.19615393692067778]","[0.014763996687157114, 0.23995591505245917, 0.2491373604732388, 0.1957324327813324, 0.3004102950058125]","[0.014887140454617222, 0.23992935260334625, 0.24910469425509815, 0.19573526983404244, 0.30034354285289594]",7,True,fixed_point_tolerance,0.5,7,0,0.03154229380004381,0.03188562989234924,0.0005039232806806748,0.014763996687157114,4765,1610,ok,10.0
1,2,0.3,0.0,uniform,0,uniform,1.0,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[1.8712935268155107e-05, 0.03626475100456905, 0.18851922852153685, 0.5790433706179482, 0.19615393692067778]","[0.0473521090315954, 0.23292656964839487, 0.2404927460636596, 0.19648321533694882, 0.28274535991940136]","[0.03012997373720373, 0.2366414315679889, 0.2450612438445699, 0.19608644247042523, 0.2920809083798123]",20,False,max_rounds,0.05,13,7,0.010580101805476971,0.02334783338010311,0.03523781632183054,0.0473521090315954,16780,4600,ok,10.0
2,2,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1,"[15, 1, 2, 3, 4]","[1.4510925661671696e-05, 0.3971784653041459, 0.19838676996741975, 0.3331301173641743, 0.07129013643859818]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.016284612066845373, 0.20439376139441384, 0.7564536766753742, 0.018867949863366578, 0.004]",1,False,no_update_baseline,0.0,0,0,0.010777347815802418,0.013570530712604523,1.1216948761395762,0.2,555,4945,ok,10.0
2,2,0.3,0.0,uniform,0,uniform,0.0,adaptive,controlled,5,1,"[15, 1, 2, 3, 4]","[1.4510925661671696e-05, 0.3971784653041459, 0.19838676996741975, 0.3331301173641743, 0.07129013643859818]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.016284612066845373, 0.20439376139441384, 0.7564536766753742, 0.018867949863366578, 0.004]",1,False,no_update_baseline,0.0,0,0,0.010777347815802418,0.013570530712604523,1.1216948761395762,0.2,555,4945,ok,10.0
2,2,0.3,0.0,uniform,0,uniform,0.0,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[1.4510925661671696e-05, 0.3971784653041459, 0.19838676996741975, 0.3331301173641743, 0.07129013643859818]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.016284612066845373, 0.20439376139441384, 0.7564536766753742, 0.018867949863366578, 0.004]",1,False,no_update_baseline,0.0,0,0,0.010777347815802418,0.013570530712604523,1.1216948761395762,0.2,555,4945,ok,10.0
2,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,"[15, 1, 2, 3, 4]","[1.4510925661671696e-05, 0.3971784653041459, 0.19838676996741975, 0.3331301173641743, 0.07129013643859818]","[0.012378377933688942, 0.20362568554116545, 0.7648954207609072, 0.015004812639238401, 0.004095703125000001]","[0.012393835841537077, 0.20364798822398264, 0.764937811386831, 0.015020364547649236, 0.004]",11,True,fixed_point_tolerance,0.5,11,0,0.02151083194359593,0.015002891048789024,0.00038281249999996044,0.012378377933688942,3650,54395,ok,10.0
2,2,0.3,0.0,uniform,0,uniform,0.5,adaptive,controlled,5,1,"[15, 1, 2, 3, 4]","[1.4510925661671696e-05, 0.3971784653041459, 0.19838676996741975, 0.3331301173641743, 0.07129013643859818]","[0.012508584506424402, 0.20364933056479265, 0.7646063305455353, 0.015133555782478532, 0.004102198600769043]","[0.01239421239395124, 0.2036480604005025, 0.7649369902855334, 0.015020736920012856, 0.004]",15,True,fixed_point_tolerance,0.25,15,0,0.021511134465653114,0.0150027547031641,0.000881759306661377,0.012508584506424402,4715,74175,ok,10.0
2,2,0.3,0.0,uniform,0,uniform,0.5,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[1.4510925661671696e-05, 0.3971784653041459, 0.19838676996741975, 0.3331301173641743, 0.07129013643859818]","[0.15980206989833104, 0.20100581310791488, 0.3219299418217733, 0.16036792853716905, 0.15689424663481172]","[0.021963820011295765, 0.204768242410987, 0.7412599245206148, 0.02447430701017105, 0.007533706046931245]",20,False,max_rounds,0.05,12,8,0.014833121374292713,0.011366070806980133,0.8461848240038274,0.15980206989833104,13115,98900,ok,10.000000000000002
2,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1,"[15, 1, 2, 3, 4]","[1.4510925661671696e-05, 0.3971784653041459, 0.19838676996741975, 0.3331301173641743, 0.07129013643859818]","[0.01239410951089697, 0.2036480406801647, 0.7649372146298907, 0.015020635179047578, 0.004]","[0.01239410951089697, 0.2036480406801647, 0.7649372146298907, 0.015020635179047578, 0.004]",5,True,fixed_point_tolerance,1.0,5,0,0.021510899810207373,0.015002791956067085,3.6702622278530356e-06,0.01239410951089697,1630,24725,ok,10.0
2,2,0.3,0.0,uniform,0,uniform,1.0,adaptive,controlled,5,1,"[15, 1, 2, 3, 4]","[1.4510925661671696e-05, 0.3971784653041459, 0.19838676996741975, 0.3331301173641743, 0.07129013643859818]","[0.01239410951089697, 0.2036480406801647, 0.7649372146298907, 0.015020635179047578, 0.004]","[0.01239410951089697, 0.2036480406801647, 0.7649372146298907, 0.015020635179047578, 0.004]",5,True,fixed_point_tolerance,1.0,5,0,0.021510899810207373,0.015002791956067085,3.6702622278530356e-06,0.01239410951089697,1630,24725,ok,10.0
2,2,0.3,0.0,uniform,0,uniform,1.0,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[1.4510925661671696e-05, 0.3971784653041459, 0.19838676996741975, 0.3331301173641743, 0.07129013643859818]","[0.15980206989833104, 0.20100581310791488, 0.3219299418217733, 0.16036792853716905, 0.15689424663481172]","[0.021963820011295765, 0.204768242410987, 0.7412599245206148, 0.02447430701017105, 0.007533706046931245]",20,False,max_rounds,0.05,12,8,0.014833121374292713,0.011366070806980133,0.8461848240038274,0.15980206989833104,12550,98900,ok,10.000000000000002
3,2,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1,"[15, 1, 2, 3, 4]","[1.5604042502995442e-05, 0.36581384804451855, 0.08498693960807281, 0.08716586740163554, 0.4620177409032702]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.22191395988437826, 0.22749695179641174, 0.34059573695503065, 0.19763501480615672, 0.012358336558022587]",1,False,no_update_baseline,0.0,0,0,0.01416333102998335,0.010383859276771545,0.38001329727164135,0.2,365,5705,ok,10.0
3,2,0.3,0.0,uniform,0,uniform,0.0,adaptive,controlled,5,1,"[15, 1, 2, 3, 4]","[1.5604042502995442e-05, 0.36581384804451855, 0.08498693960807281, 0.08716586740163554, 0.4620177409032702]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.22191395988437826, 0.22749695179641174, 0.34059573695503065, 0.19763501480615672, 0.012358336558022587]",1,False,no_update_baseline,0.0,0,0,0.01416333102998335,0.010383859276771545,0.38001329727164135,0.2,365,5705,ok,10.0
3,2,0.3,0.0,uniform,0,uniform,0.0,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[1.5604042502995442e-05, 0.36581384804451855, 0.08498693960807281, 0.08716586740163554, 0.4620177409032702]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.22191395988437826, 0.22749695179641174, 0.34059573695503065, 0.19763501480615672, 0.012358336558022587]",1,False,no_update_baseline,0.0,0,0,0.01416333102998335,0.010383859276771545,0.38001329727164135,0.2,365,5705,ok,10.0
3,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,"[15, 1, 2, 3, 4]","[1.5604042502995442e-05, 0.36581384804451855, 0.08498693960807281, 0.08716586740163554, 0.4620177409032702]","[0.22187040845684255, 0.22744230482662933, 0.34031631940192125, 0.197639714937116, 0.012731252377490962]","[0.22189386299303326, 0.227471734845414, 0.3404667991791077, 0.1976371836907729, 0.012530419291672043]",10,True,fixed_point_tolerance,0.5,10,0,0.013679338957364173,0.010140638053417205,0.0008134573286478989,0.22187040845684255,4170,57050,ok,10.0
3,2,0.3,0.0,uniform,0,uniform,0.5,adaptive,controlled,5,1,"[15, 1, 2, 3, 4]","[1.5604042502995442e-05, 0.36581384804451855, 0.08498693960807281, 0.08716586740163554, 0.4620177409032702]","[0.22187040845684255, 0.22744230482662933, 0.34031631940192125, 0.197639714937116, 0.012731252377490962]","[0.22189386299303326, 0.227471734845414, 0.3404667991791077, 0.1976371836907729, 0.012530419291672043]",10,True,fixed_point_tolerance,0.5,10,0,0.013679338957364173,0.010140638053417205,0.0008134573286478989,0.22187040845684255,4170,57050,ok,10.0
3,2,0.3,0.0,uniform,0,uniform,0.5,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[1.5604042502995442e-05, 0.36581384804451855, 0.08498693960807281, 0.08716586740163554, 0.4620177409032702]","[0.21278540043170577, 0.21604272076901307, 0.28202866143066485, 0.1986201817071, 0.09052303566151632]","[0.22187221172340835, 0.22744456750914302, 0.34032788881215487, 0.19763952032606663, 0.012715811629227166]",20,False,max_rounds,0.05,11,9,0.013142683837069402,0.00987810492515564,0.15757577082664506,0.21278540043170577,9315,114100,ok,10.0
3,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1,"[15, 1, 2, 3, 4]","[1.5604042502995442e-05, 0.36581384804451855, 0.08498693960807281, 0.08716586740163554, 0.4620177409032702]","[0.22189442296001968, 0.22747243747448306, 0.34047039181921196, 0.19763712325835275, 0.012525624487932584]","[0.22189442296001968, 0.22747243747448306, 0.34047039181921196, 0.19763712325835275, 0.012525624487932584]",2,True,fixed_point_tolerance,1.0,2,0,0.01366016392949776,0.010147421061992646,0.0003387927642120557,0.22189442296001968,755,11410,ok,10.0
3,2,0.3,0.0,uniform,0,uniform,1.0,adaptive,controlled,5,1,"[15, 1, 2, 3, 4]","[1.5604042502995442e-05, 0.36581384804451855, 0.08498693960807281, 0.08716586740163554, 0.4620177409032702]","[0.22189442296001968, 0.22747243747448306, 0.34047039181921196, 0.19763712325835275, 0.012525624487932584]","[0.22189442296001968, 0.22747243747448306, 0.34047039181921196, 0.19763712325835275, 0.012525624487932584]",2,True,fixed_point_tolerance,1.0,2,0,0.01366016392949776,0.010147421061992646,0.0003387927642120557,0.22189442296001968,755,11410,ok,10.0
3,2,0.3,0.0,uniform,0,uniform,1.0,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[1.5604042502995442e-05, 0.36581384804451855, 0.08498693960807281, 0.08716586740163554, 0.4620177409032702]","[0.22189442296001968, 0.22747243747448306, 0.34047039181921196, 0.19763712325835275, 0.012525624487932584]","[0.22189442296001968, 0.22747243747448306, 0.34047039181921196, 0.19763712325835275, 0.012525624487932584]",2,True,fixed_point_tolerance,1.0,2,0,0.01366016392949776,0.010147421061992646,0.0003387927642120557,0.22189442296001968,755,11410,ok,10.0
4,2,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1,"[15, 1, 2, 3, 4]","[4.3845710194547666e-05, 0.20936326927390417, 0.30968159678506796, 0.14790500406918805, 0.3330062841616452]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.03297533344228056, 0.048549447879834166, 0.00746460366846648, 0.18091385847922203, 0.7300967565301968]",1,False,no_update_baseline,0.0,0,0,0.018729298983405585,0.014790111966431142,1.0601935130603937,0.2,485,3655,ok,10.0
4,2,0.3,0.0,uniform,0,uniform,0.0,adaptive,controlled,5,1,"[15, 1, 2, 3, 4]","[4.3845710194547666e-05, 0.20936326927390417, 0.30968159678506796, 0.14790500406918805, 0.3330062841616452]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.03297533344228056, 0.048549447879834166, 0.00746460366846648, 0.18091385847922203, 0.7300967565301968]",1,False,no_update_baseline,0.0,0,0,0.018729298983405585,0.014790111966431142,1.0601935130603937,0.2,485,3655,ok,10.0
4,2,0.3,0.0,uniform,0,uniform,0.0,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[4.3845710194547666e-05, 0.20936326927390417, 0.30968159678506796, 0.14790500406918805, 0.3330062841616452]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.03297533344228056, 0.048549447879834166, 0.00746460366846648, 0.18091385847922203, 0.7300967565301968]",1,False,no_update_baseline,0.0,0,0,0.018729298983405585,0.014790111966431142,1.0601935130603937,0.2,485,3655,ok,10.0
4,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,"[15, 1, 2, 3, 4]","[4.3845710194547666e-05, 0.20936326927390417, 0.30968159678506796, 0.14790500406918805, 0.3330062841616452]","[0.004054925618516182, 0.0040598408778829975, 0.004048697413004997, 0.15153015037723108, 0.8363063857133648]","[0.004, 0.004, 0.004, 0.1515047099925466, 0.8364952900074535]",12,True,fixed_point_tolerance,0.5,12,0,0.031007341227279994,0.03714562952518463,0.0007556171763547165,0.004054925618516182,4825,43860,ok,10.0
4,2,0.3,0.0,uniform,0,uniform,0.5,adaptive,controlled,5,1,"[15, 1, 2, 3, 4]","[4.3845710194547666e-05, 0.20936326927390417, 0.30968159678506796, 0.14790500406918805, 0.3330062841616452]","[0.004054925618516182, 0.0040598408778829975, 0.004048697413004997, 0.15153015037723108, 0.8363063857133648]","[0.004, 0.004, 0.004, 0.1515047099925466, 0.8364952900074535]",12,True,fixed_point_tolerance,0.5,12,0,0.031007341227279994,0.03714562952518463,0.0007556171763547165,0.004054925618516182,4825,43860,ok,10.0
4,2,0.3,0.0,uniform,0,uniform,0.5,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[4.3845710194547666e-05, 0.20936326927390417, 0.30968159678506796, 0.14790500406918805, 0.3330062841616452]","[0.16317396594161637, 0.1666077873078055, 0.1575492937128588, 0.19579183774365205, 0.31687711529406737]","[0.03105307186400918, 0.04680642642468895, 0.005248742966852929, 0.18069419896857025, 0.7361975597758786]",20,False,max_rounds,0.05,11,9,0.012315017099687964,0.015640089102089406,0.8386408889636228,0.16317396594161637,9945,73100,ok,10.0
4,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1,"[15, 1, 2, 3, 4]","[4.3845710194547666e-05, 0.20936326927390417, 0.30968159678506796, 0.14790500406918805, 0.3330062841616452]","[0.004, 0.004, 0.004, 0.1515047099925466, 0.8364952900074535]","[0.004, 0.004, 0.004, 0.1515047099925466, 0.8364952900074535]",3,True,fixed_point_tolerance,1.0,3,0,0.031007341227279994,0.03714562952518463,5.4535235438635254e-08,0.004,1300,10965,ok,10.0
4,2,0.3,0.0,uniform,0,uniform,1.0,adaptive,controlled,5,1,"[15, 1, 2, 3, 4]","[4.3845710194547666e-05, 0.20936326927390417, 0.30968159678506796, 0.14790500406918805, 0.3330062841616452]","[0.004, 0.004, 0.004, 0.1515047099925466, 0.8364952900074535]","[0.004, 0.004, 0.004, 0.1515047099925466, 0.8364952900074535]",3,True,fixed_point_tolerance,1.0,3,0,0.031007341227279994,0.03714562952518463,5.4535235438635254e-08,0.004,1300,10965,ok,10.0
4,2,0.3,0.0,uniform,0,uniform,1.0,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[4.3845710194547666e-05, 0.20936326927390417, 0.30968159678506796, 0.14790500406918805, 0.3330062841616452]","[0.16317396594161637, 0.1666077873078055, 0.1575492937128588, 0.19579183774365205, 0.31687711529406737]","[0.03105307186400918, 0.04680642642468895, 0.005248742966852929, 0.18069419896857025, 0.7361975597758786]",20,False,max_rounds,0.05,11,9,0.012315017099687964,0.015640089102089406,0.8386408889636228,0.16317396594161637,9765,73100,ok,10.0
5,2,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1,"[15, 1, 2, 3, 4]","[2.8130033684264264e-05, 0.1536914849375397, 0.2450844056789864, 0.3698635338598678, 0.23133244548992188]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.004000000000000001, 0.018624643649191107, 0.4043336054209015, 0.5588040139828934, 0.014237736947014032]",1,False,no_update_baseline,0.0,0,0,0.0060093337084303755,0.024090227857232093,1.1262752388075898,0.2,830,5320,ok,10.0
5,2,0.3,0.0,uniform,0,uniform,0.0,adaptive,controlled,5,1,"[15, 1, 2, 3, 4]","[2.8130033684264264e-05, 0.1536914849375397, 0.2450844056789864, 0.3698635338598678, 0.23133244548992188]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.004000000000000001, 0.018624643649191107, 0.4043336054209015, 0.5588040139828934, 0.014237736947014032]",1,False,no_update_baseline,0.0,0,0,0.0060093337084303755,0.024090227857232093,1.1262752388075898,0.2,830,5320,ok,10.0
5,2,0.3,0.0,uniform,0,uniform,0.0,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[2.8130033684264264e-05, 0.1536914849375397, 0.2450844056789864, 0.3698635338598678, 0.23133244548992188]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.004000000000000001, 0.018624643649191107, 0.4043336054209015, 0.5588040139828934, 0.014237736947014032]",1,False,no_update_baseline,0.0,0,0,0.0060093337084303755,0.024090227857232093,1.1262752388075898,0.2,830,5320,ok,10.0
5,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,"[15, 1, 2, 3, 4]","[2.8130033684264264e-05, 0.1536914849375397, 0.2450844056789864, 0.3698635338598678, 0.23133244548992188]","[0.0040478515625000005, 0.004072928394543774, 0.40896192967080497, 0.5788518575417246, 0.004065432830426595]","[0.004, 0.004, 0.40901585766512455, 0.5789841423348754, 0.004]",12,True,fixed_point_tolerance,0.5,12,0,0.0356307183970781,0.03965023159980774,0.0007448511498814002,0.0040478515625000005,7125,63840,ok,10.0
5,2,0.3,0.0,uniform,0,uniform,0.5,adaptive,controlled,5,1,"[15, 1, 2, 3, 4]","[2.8130033684264264e-05, 0.1536914849375397, 0.2450844056789864, 0.3698635338598678, 0.23133244548992188]","[0.0040478515625000005, 0.004072928394543774, 0.40896192967080497, 0.5788518575417246, 0.004065432830426595]","[0.004, 0.004, 0.40901585766512455, 0.5789841423348754, 0.004]",12,True,fixed_point_tolerance,0.5,12,0,0.0356307183970781,0.03965023159980774,0.0007448511498814002,0.0040478515625000005,7125,63840,ok,10.0
