seed,dimension,poison_ratio,target,initialization,initialization_replicate,evaluator,update_rate,update_policy,coalition_mode,controlled_coalition_size,controlled_poison_count,round,target_error,stage3_engine,stage3_engine_losses,evaluation_loss,delivered_solution_evaluation_loss,full_solution_source,loo_search_objective,consistency_l1,update_l1,eta_used,update_accepted,gate_triggered,eval_loss_delta,informative,stage3_requests_cumulative,contribution_requests_cumulative
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,9,0.03140633491028716,custom,"{""bfgs"": 0.09501038500441637, ""custom"": 0.00018658299320636418}",0.006924905115738511,0.006924905115738511,stage3_l_opt,l_opt_current_alpha,0.014101515077981776,0.007050757538990887,0.5,True,False,1.2417634325315174e-09,True,6603,15972
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,10,0.03140633693352562,custom,"{""bfgs"": 0.07681186218468489, ""custom"": 0.0001625425999607121}",0.006924905115738511,0.006924905115738511,stage3_l_opt,l_opt_current_alpha,0.007050757538990889,0.0035253787694955003,0.5,True,False,0.0,True,7308,17055
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,11,0.03140633425199701,custom,"{""bfgs"": 0.08160927462729507, ""custom"": 0.00015052240333788606}",0.006924905115738511,0.006924905115738511,stage3_l_opt,l_opt_current_alpha,0.0035253787694953884,0.0017626893847477497,0.5,True,False,0.0,True,8130,18525
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,12,0.03140633867168644,custom,"{""bfgs"": 0.10198521138677913, ""custom"": 0.00014451597736212494}",0.006924906357501944,0.006924906357501944,stage3_l_opt,l_opt_current_alpha,0.0017629160612268307,0.0008814580306134153,0.5,True,False,1.2417634325315174e-09,True,8910,19977
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,13,0.03140633849761555,custom,"{""bfgs"": 0.013514768580089808, ""custom"": 0.00014151007487891065}",0.006924906357501944,0.006924906357501944,stage3_l_opt,l_opt_current_alpha,0.0008814580306134153,0.00044072901530676275,0.5,True,False,0.0,True,9393,21051
1,2,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,0,0.014061640698106457,custom,"{""bfgs"": 0.013039099673430124, ""custom"": 0.0020194388926029205}",0.0020194388926029205,0.0020194388926029205,stage3_l_opt,l_opt_current_alpha,0.17987244380254053,0.0,0.0,False,False,,True,141,777
1,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,0,0.014061640698106457,custom,"{""bfgs"": 0.013039099673430124, ""custom"": 0.0020194388926029205}",0.0020194388926029205,0.0020194388926029205,stage3_l_opt,l_opt_current_alpha,0.17987244380254053,0.08993622190127026,0.5,True,False,,True,141,777
1,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,1,0.013795752469409435,custom,"{""bfgs"": 0.013856843287749311, ""custom"": 0.002005137504885856}",0.0020970813930034637,0.0020970813930034637,stage3_l_opt,l_opt_current_alpha,0.11079739177844222,0.05539869588922108,0.5,True,False,7.764250040054321e-05,True,282,1884
1,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,2,0.014592854701152727,custom,"{""bfgs"": 0.017986932815476184, ""custom"": 0.001653857139359863}",0.001859765499830246,0.001859765499830246,stage3_l_opt,l_opt_current_alpha,0.0027286925529221295,0.0013643462764610925,0.5,True,False,-0.00023731589317321777,True,654,3255
1,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,3,0.014586119518595907,custom,"{""bfgs"": 0.026318209223761317, ""custom"": 0.0016546030878708175}",0.001861979564030965,0.001861979564030965,stage3_l_opt,l_opt_current_alpha,0.0017275654996260492,0.0008637827498129691,0.5,True,False,2.2140642007191253e-06,True,906,4377
1,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,4,0.014580583883853814,custom,"{""bfgs"": 0.014369377674073243, ""custom"": 0.0016557806414899655}",0.0018640148142973583,0.0018640148142973583,stage3_l_opt,l_opt_current_alpha,0.0011992429139080496,0.0005996214569539693,0.5,True,False,2.0352502663931703e-06,True,1122,5451
1,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,5,0.014579331208975737,custom,"{""bfgs"": 0.014374646116719193, ""custom"": 0.001655325495147084}",0.0018643053869406383,0.0018643053869406383,stage3_l_opt,l_opt_current_alpha,0.0006476388370951769,0.00032381941854758844,0.5,True,False,2.905726432800293e-07,True,1338,6705
2,2,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,0,0.0001834626648221649,custom,"{""bfgs"": 0.21172869205474854, ""custom"": 0.00831919473906358}",0.008319194739063581,0.008319194739063581,stage3_l_opt,l_opt_current_alpha,1.3066637945288224,0.0,0.0,False,False,,True,822,1710
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,0,0.0001834626648221649,custom,"{""bfgs"": 0.21172869205474854, ""custom"": 0.00831919473906358}",0.008319194739063581,0.008319194739063581,stage3_l_opt,l_opt_current_alpha,1.3066637945288224,0.6533318972644111,0.5,True,False,,True,822,1710
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,1,0.00018353781029140093,custom,"{""bfgs"": 0.19921873629940332, ""custom"": 0.00424281106661633}",0.00831918977200985,0.00831918977200985,stage3_l_opt,l_opt_current_alpha,0.6533347694022555,0.3266673847011278,0.5,True,False,-4.967053731860793e-09,True,1620,3708
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,2,0.00018353276108237782,custom,"{""bfgs"": 0.04833055353654723, ""custom"": 0.0022046018889589868}",0.008319199706117312,0.008319199706117312,stage3_l_opt,l_opt_current_alpha,0.7967165608431104,0.3983582804215552,0.5,True,False,9.934107461986863e-09,True,2385,5529
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,3,0.00018350522267440716,custom,"{""bfgs"": 0.19337845187139258, ""custom"": 0.0014994110896953427}",0.00831918977200985,0.00831918977200985,stage3_l_opt,l_opt_current_alpha,0.39224174383790394,0.19612087191895197,0.5,True,False,-9.934107461986863e-09,True,3084,6843
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,4,0.00018356647375425417,custom,"{""bfgs"": 0.19248325629660296, ""custom"": 0.0012355032750561413}",0.00831920343140761,0.00831920343140761,stage3_l_opt,l_opt_current_alpha,0.16964969201733548,0.08482484600866777,0.5,True,False,1.3659397760448777e-08,True,4236,8514
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,5,0.0008503856171254154,custom,"{""bfgs"": 0.1919631919018484, ""custom"": 0.0008951722405018826}",0.008484503254294395,0.008484503254294395,stage3_l_opt,l_opt_current_alpha,0.11755483504938802,0.05877741752469404,0.5,True,False,0.00016529982288678545,True,4956,10326
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,6,0.0010520823793643275,custom,"{""bfgs"": 0.1912977747022993, ""custom"": 0.0008059162116541745}",0.00857917033135891,0.00857917033135891,stage3_l_opt,l_opt_current_alpha,0.10020820136897116,0.05010410068448552,0.5,True,False,9.466707706451416e-05,True,5229,11292
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,7,0.0008829927933097226,custom,"{""bfgs"": 0.19092668094683962, ""custom"": 0.0005790787351855684}",0.008495780949791273,0.008495780949791273,stage3_l_opt,l_opt_current_alpha,0.050095657015883546,0.025047828507941773,0.5,True,False,-8.338938156763655e-05,True,5916,12477
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,8,0.0012119913066807042,custom,"{""bfgs"": 0.19072725748079622, ""custom"": 0.0007244881309382223}",0.008660257483522097,0.008660257483522097,stage3_l_opt,l_opt_current_alpha,0.025670475303403308,0.012835237651701682,0.5,True,False,0.00016447653373082363,True,6591,13659
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,9,0.0012552806679650141,custom,"{""bfgs"": 0.18619020287847615, ""custom"": 0.0007196866071453749}",0.00868216964105765,0.00868216964105765,stage3_l_opt,l_opt_current_alpha,0.01291497073071778,0.006457485365358973,0.5,True,False,2.191215753555298e-05,True,7602,14592
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,10,0.0010968019431505938,custom,"{""bfgs"": 0.19057063717505177, ""custom"": 0.0006067783381287757}",0.008601875975728035,0.008601875975728035,stage3_l_opt,l_opt_current_alpha,0.00614552413152144,0.0030727620657607473,0.5,True,False,-8.02936653296147e-05,True,8253,15858
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,11,0.000546980567520422,custom,"{""bfgs"": 0.004088763310997407, ""custom"": 0.0002661870708355004}",0.008327744280298552,0.008327744280298552,stage3_l_opt,l_opt_current_alpha,0.015576255999461053,0.007788127999730499,0.5,True,False,-0.00027413169542948347,True,9210,17118
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,12,0.001288316409770618,custom,"{""bfgs"": 0.19091267658866723, ""custom"": 0.0008547342304499395}",0.008754981681704521,0.008754981681704521,stage3_l_opt,l_opt_current_alpha,0.00830779618426981,0.004153898092134933,0.5,True,False,0.0004272374014059697,True,9909,18162
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,13,0.0012602933768275093,custom,"{""bfgs"": 0.19071549578901736, ""custom"": 0.0007719637957324244}",0.008722606425484022,0.008722606425484022,stage3_l_opt,l_opt_current_alpha,0.5384267121503729,0.2692133560751864,0.5,True,False,-3.2375256220499096e-05,True,10068,20034
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,14,0.0014600641029351158,custom,"{""bfgs"": 0.030257606179512356, ""custom"": 0.0006599239730317288}",0.008785623436172804,0.008785623436172804,stage3_l_opt,l_opt_current_alpha,0.16943385700631275,0.08471692850315637,0.5,True,False,6.301701068878174e-05,True,10845,22539
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,15,0.001520351721363139,custom,"{""bfgs"": 0.24497029079716687, ""custom"": 0.000674615246537024}",0.008866775160034498,0.008866775160034498,stage3_l_opt,l_opt_current_alpha,0.23475010604911176,0.11737505302455589,0.5,True,False,8.115172386169434e-05,True,11535,24660
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,16,0.0067539198858994065,custom,"{""bfgs"": 0.009571472944855235, ""custom"": 0.0021901298196604674}",0.013373807072639465,0.013373807072639465,stage3_l_opt,l_opt_current_alpha,0.4894589270723302,0.24472946353616504,0.5,True,False,0.004507031912604967,True,12444,25965
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,17,0.002817833960162164,custom,"{""bfgs"": 0.005857522983455356, ""custom"": 0.0006261351654307704}",0.009088567768534025,0.009088567768534025,stage3_l_opt,l_opt_current_alpha,1.7126932970205266,0.8563466485102633,0.5,True,False,-0.00428523930410544,True,13716,27270
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,18,0.0008788709982409659,custom,"{""bfgs"": 0.18731102132997346, ""custom"": 0.0005198113906046048}",0.008518204713861147,0.008518204713861147,stage3_l_opt,l_opt_current_alpha,0.10102867992243553,0.050514339961217736,0.5,True,False,-0.0005703630546728782,True,13908,29049
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,19,0.0011093739083199716,custom,"{""bfgs"": 0.14825724625811376, ""custom"": 0.0006412292010364001}",0.008608254914482435,0.008608254914482435,stage3_l_opt,l_opt_current_alpha,0.09216448845314962,0.04608224422657484,0.5,True,False,9.005020062128818e-05,True,14175,30966
3,2,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,0,0.004999435120968676,custom,"{""bfgs"": 0.03222368409236272, ""custom"": 0.02738967289527257}",0.02738967289527257,0.02738967289527257,stage3_l_opt,l_opt_current_alpha,,0.0,0.0,False,False,,False,294,1176
3,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,0,0.004999435120968676,custom,"{""bfgs"": 0.03222368409236272, ""custom"": 0.02738967289527257}",0.02738967289527257,0.02738967289527257,stage3_l_opt,l_opt_current_alpha,,0.0,0.5,False,False,,False,294,1176
4,2,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,0,0.01943451119062034,custom,"{""bfgs"": 0.0969330370426178, ""custom"": 0.016788107653458915}",0.016788107653458912,0.016788107653458912,stage3_l_opt,l_opt_current_alpha,,0.0,0.0,False,False,,False,231,849
4,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,0,0.01943451119062034,custom,"{""bfgs"": 0.0969330370426178, ""custom"": 0.016788107653458915}",0.016788107653458912,0.016788107653458912,stage3_l_opt,l_opt_current_alpha,,0.0,0.5,False,False,,False,231,849
5,2,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,0,0.0201095437757748,custom,"{""bfgs"": 0.022241764391462006, ""custom"": 0.020472523445884384}",0.020472523445884388,0.020472523445884388,stage3_l_opt,l_opt_current_alpha,,0.0,0.0,False,False,,False,297,840
5,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,0,0.0201095437757748,custom,"{""bfgs"": 0.022241764391462006, ""custom"": 0.020472523445884384}",0.020472523445884388,0.020472523445884388,stage3_l_opt,l_opt_current_alpha,,0.0,0.5,False,False,,False,297,840
6,2,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,0,0.00632532611649772,bfgs,"{""bfgs"": 0.011468042309085527, ""custom"": 0.015709962074955303}",0.011468042309085527,0.011468042309085527,stage3_l_opt,l_opt_current_alpha,0.8552660695538767,0.0,0.0,False,False,,True,690,1473
6,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,0,0.00632532611649772,bfgs,"{""bfgs"": 0.011468042309085527, ""custom"": 0.015709962074955303}",0.011468042309085527,0.011468042309085527,stage3_l_opt,l_opt_current_alpha,0.8552660695538767,0.42763303477693837,0.5,True,False,,True,690,1473
6,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,1,0.0021054256683335736,bfgs,"{""bfgs"": 0.006747053809239659, ""custom"": 0.01139730421124947}",0.007810634250442187,0.007810634250442187,stage3_l_opt,l_opt_current_alpha,0.5414063549417543,0.27070317747087713,0.5,True,False,-0.00365740805864334,True,1401,3387
6,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,2,0.004470190129957086,custom,"{""bfgs"": 0.05451338750062696, ""custom"": 0.013797164103941289}",0.015637246891856194,0.015637246891856194,stage3_l_opt,l_opt_current_alpha,,0.0,0.5,False,False,0.007826612641414005,False,1752,5376
7,2,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,0,0.001179535245689145,custom,"{""bfgs"": 0.015688052400946617, ""custom"": 0.012473986173669495}",0.012473986173669497,0.012473986173669497,stage3_l_opt,l_opt_current_alpha,0.9720869590002725,0.0,0.0,False,False,,True,723,912
7,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,0,0.001179535245689145,custom,"{""bfgs"": 0.015688052400946617, ""custom"": 0.012473986173669495}",0.012473986173669497,0.012473986173669497,stage3_l_opt,l_opt_current_alpha,0.9720869590002725,0.4860434795001362,0.5,True,False,,True,723,912
7,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,1,0.005962089028590745,custom,"{""bfgs"": 0.014007755171707206, ""custom"": 0.008259555996222873}",0.014881163835525513,0.014881163835525513,stage3_l_opt,l_opt_current_alpha,1.4660434795001362,0.733021739750068,0.5,True,False,0.002407177661856016,True,1287,1833
7,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,2,0.0015141254473955423,custom,"{""bfgs"": 0.014896971821970053, ""custom"": 0.004867609640256727}",0.012462795401612917,0.012462795401612917,stage3_l_opt,l_opt_current_alpha,0.9172551422732014,0.45862757113660074,0.5,True,False,-0.0024183684339125957,True,1611,2868
7,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,3,0.0059611845402046115,custom,"{""bfgs"": 0.010686143713331408, ""custom"": 0.005198552225540016}",0.014880870779355368,0.014880870779355368,stage3_l_opt,l_opt_current_alpha,1.1099826442200023,0.5549913221100011,0.5,True,False,0.0024180753777424506,True,1971,3783
7,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,4,0.0016990256354456057,custom,"{""bfgs"": 0.009331858724137276, ""custom"": 0.0021274258392686447}",0.012601998945077261,0.012601998945077261,stage3_l_opt,l_opt_current_alpha,0.5549913221100011,0.27749566105500056,0.5,True,False,-0.0022788718342781067,True,2679,4683
7,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,5,0.0033399814038304054,custom,"{""bfgs"": 0.010581650722334609, ""custom"": 0.0008835394411680389}",0.012341693043708801,0.012341693043708801,stage3_l_opt,l_opt_current_alpha,0.27749566105500056,0.13874783052750028,0.5,True,False,-0.00026030590136845964,True,2967,5724
7,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,6,0.019283957343082463,custom,"{""bfgs"": 0.026292906539731212, ""custom"": 0.001202538285388377}",0.01131188434859117,0.01131188434859117,stage3_l_opt,l_opt_current_alpha,0.6911518261530653,0.34557591307653257,0.5,True,False,-0.001029808695117632,True,3240,7035
7,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,7,0.002211078752689999,custom,"{""bfgs"": 0.016219286759293263, ""custom"": 0.00229714530775632}",0.012357228125135103,0.012357228125135103,stage3_l_opt,l_opt_current_alpha,0.8242491598208777,0.4121245799104388,0.5,True,False,0.001045343776543934,True,3963,8007
7,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,8,0.0016195590802221549,custom,"{""bfgs"": 0.010553864845046189, ""custom"": 0.003730228270639269}",0.012453057492772738,0.012453057492772738,stage3_l_opt,l_opt_current_alpha,0.6001245351488989,0.3000622675744494,0.5,True,False,9.582936763763428e-05,True,4221,9165
7,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,9,0.0059620181644795545,custom,"{""bfgs"": 0.009490681999139666, ""custom"": 0.00341530108502627}",0.014881156384944916,0.014881156384944916,stage3_l_opt,l_opt_current_alpha,1.187578502648293,0.5937892513241465,0.5,True,False,0.002428098892172178,True,4464,9903
7,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,10,0.001928196089507117,custom,"{""bfgs"": 0.017269502169359373, ""custom"": 0.0028372506460018813}",0.012546621883908907,0.012546621883908907,stage3_l_opt,l_opt_current_alpha,0.3802873943861994,0.1901436971930997,0.5,True,False,-0.0023345345010360088,True,4749,10788
7,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,11,0.002408999473359874,custom,"{""bfgs"": 0.02083665517044257, ""custom"": 0.0009965672387281894}",0.012513553102811178,0.012513553102811178,stage3_l_opt,l_opt_current_alpha,0.39567471128995174,0.1978373556449759,0.5,True,False,-3.3068781097728844e-05,True,5094,11670
7,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,12,0.0016979728220402612,custom,"{""bfgs"": 0.017131999521265727, ""custom"": 0.0026147051712784603}",0.012452377006411552,0.012452377006411552,stage3_l_opt,l_opt_current_alpha,0.7026913146286712,0.35134565731433565,0.5,True,False,-6.117609639962572e-05,True,5283,12942
7,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,13,0.0014231577557669572,custom,"{""bfgs"": 0.00859859262709372, ""custom"": 0.003862011502485574}",0.012462032958865166,0.012462032958865166,stage3_l_opt,l_opt_current_alpha,0.45676342179589036,0.22838171089794523,0.5,True,False,9.655952453613281e-06,True,5529,13911
7,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,14,0.001652332934074352,custom,"{""bfgs"": 0.015044519666476387, ""custom"": 0.0030746385246064305}",0.012451532607277235,0.012451532607277235,stage3_l_opt,l_opt_current_alpha,0.43420821112297325,0.21710410556148663,0.5,True,False,-1.0500351587930737e-05,True,5835,14856
7,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,15,0.008348419191114592,custom,"{""bfgs"": 0.011215312274166077, ""custom"": 0.00172279405066599}",0.01507158080736796,0.01507158080736796,stage3_l_opt,l_opt_current_alpha,1.0691739934085143,0.5345869967042571,0.5,True,False,0.002620048200090725,True,6015,15987
7,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,16,0.0035345588570814823,custom,"{""bfgs"": 0.01056198852717595, ""custom"": 0.0012202884017565162}",0.012308361629645029,0.012308361629645029,stage3_l_opt,l_opt_current_alpha,1.0058672732546756,0.5029336366273378,0.5,True,False,-0.002763219177722931,True,6525,17205
7,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,17,0.0012112722288897815,custom,"{""bfgs"": 0.01782734446435669, ""custom"": 0.0031761830109615875}",0.012547518437107405,0.012547518437107405,stage3_l_opt,l_opt_current_alpha,0.7705887862111092,0.3852943931055547,0.5,True,False,0.00023915680746237553,True,7110,18033
7,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,18,0.0016069913902865274,custom,"{""bfgs"": 0.011600121313632326, ""custom"": 0.004230782924876864}",0.012453613802790642,0.012453613802790642,stage3_l_opt,l_opt_current_alpha,0.9508560737919339,0.475428036895967,0.5,True,False,-9.390463431676287e-05,True,7362,18891
7,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,19,0.002237460940250069,custom,"{""bfgs"": 0.01955316647098162, ""custom"": 0.0023821203353570765}",0.012358151997129122,0.012358151997129122,stage3_l_opt,l_opt_current_alpha,0.4754280368959669,0.2377140184479835,0.5,True,False,-9.546180566151995e-05,True,7659,19905
8,2,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,0,0.015631065190199023,bfgs,"{""bfgs"": 0.006946955497066179, ""custom"": 0.007576291138927141}",0.00694695549706618,0.00694695549706618,stage3_l_opt,l_opt_current_alpha,,0.0,0.0,False,False,,False,537,1074
8,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,0,0.015631065190199023,bfgs,"{""bfgs"": 0.006946955497066179, ""custom"": 0.007576291138927141}",0.00694695549706618,0.00694695549706618,stage3_l_opt,l_opt_current_alpha,,0.0,0.5,False,False,,False,537,1074
9,2,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,0,0.00979288672676772,custom,"{""bfgs"": 0.05481658379236857, ""custom"": 0.00694693997502327}",0.00694693997502327,0.00694693997502327,stage3_l_opt,l_opt_current_alpha,1.3066666666666666,0.0,0.0,False,False,,True,165,1614
9,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,0,0.00979288672676772,custom,"{""bfgs"": 0.05481658379236857, ""custom"": 0.00694693997502327}",0.00694693997502327,0.00694693997502327,stage3_l_opt,l_opt_current_alpha,1.3066666666666666,0.6533333333333333,0.5,True,False,,True,165,1614
9,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,1,0.00876242191050066,custom,"{""bfgs"": 0.03429622754454613, ""custom"": 0.0071955151483416545}",0.014108803123235703,0.014108803123235703,stage3_l_opt,l_opt_current_alpha,1.3066666666666666,0.6533333333333333,0.5,True,False,0.007161863148212433,True,480,3018
9,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,2,0.008860174993819192,custom,"{""bfgs"": 0.054128802490276934, ""custom"": 0.0070393790190471876}",0.006965546558300654,0.006965546558300654,stage3_l_opt,l_opt_current_alpha,1.3066666666666666,0.6533333333333333,0.5,True,False,-0.007143256564935048,True,717,4506
9,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,3,0.006523901414952673,custom,"{""bfgs"": 0.03395233689350031, ""custom"": 0.006475605511391827}",0.012623952080806097,0.012623952080806097,stage3_l_opt,l_opt_current_alpha,1.3066666666666666,0.6533333333333333,0.5,True,False,0.005658405522505443,True,999,5907
9,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,4,0.008857680990720117,custom,"{""bfgs"": 0.05408736440162217, ""custom"": 0.007045553597727983}",0.006967282543579738,0.006967282543579738,stage3_l_opt,l_opt_current_alpha,1.3066666666666666,0.6533333333333333,0.5,True,False,-0.005656669537226359,True,1329,7218
