seed,dimension,poison_ratio,target,initialization,initialization_replicate,evaluator,update_rate,update_policy,coalition_mode,controlled_coalition_size,controlled_poison_count,selected_agent_ids,reputation_weights,final_optimization_weights,final_contribution_weights,rounds_executed,final_accepted_round,converged,stop_reason,final_eta_used,updates_accepted,gate_triggers,final_target_error,final_evaluation_loss,final_delivered_solution_evaluation_loss,final_full_solution_source,final_loo_search_objective,final_consistency_l1,selected_poison_weight,stage3_requests,contribution_requests,payment_status,paid_total
5,2,0.3,0.0,uniform,0,trimmed,0.0,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[2.8130033684264264e-05, 0.1536914849375397, 0.2450844056789864, 0.3698635338598678, 0.23133244548992188]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.004, 0.004, 0.004, 0.984, 0.004]",1,0,False,no_update_baseline,0.0,0,0,0.00600328062272551,0.023959896837671597,0.023959896837671597,stage3_l_opt,l_opt_current_alpha,1.568,0.2,2255,7455,ok,10.0
5,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[2.8130033684264264e-05, 0.1536914849375397, 0.2450844056789864, 0.3698635338598678, 0.23133244548992188]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.004, 0.004, 0.004, 0.984, 0.004]",2,0,False,uninformative_contribution,0.5,0,1,0.00600328062272551,0.023959896837671597,0.023959896837671597,stage3_l_opt,l_opt_current_alpha,1.568,0.2,4090,14330,rejected_uninformative_contribution,
5,2,0.3,0.0,stage0,0,trimmed,0.0,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[2.8130033684264264e-05, 0.1536914849375397, 0.2450844056789864, 0.3698635338598678, 0.23133244548992188]","[2.8130033684264264e-05, 0.1536914849375397, 0.2450844056789864, 0.3698635338598678, 0.23133244548992188]","[0.07674379560980749, 0.3031744131899832, 0.1660111453285476, 0.057189775194468495, 0.3968808706771931]",1,0,False,no_update_baseline,0.0,0,0,0.01103413999153284,0.008777592331171036,0.008777592331171036,stage3_l_opt,l_opt_current_alpha,0.783494038031676,2.8130033684264264e-05,1240,9515,ok,10.0
5,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[2.8130033684264264e-05, 0.1536914849375397, 0.2450844056789864, 0.3698635338598678, 0.23133244548992188]","[0.004822859132191965, 0.16303416795331743, 0.24014232690708398, 0.35032142394328036, 0.24167922206412631]","[0.048437257293476046, 0.3464284482247459, 0.15295850768941816, 0.11614925174085242, 0.3360265350515076]",20,4,False,max_rounds,0.05,1,18,0.00858838690580467,0.007946712896227837,0.007946712896227837,stage3_l_opt,l_opt_current_alpha,0.6427119828401876,0.004822859132191965,33915,194650,ok,10.0
6,2,0.3,0.0,uniform,0,trimmed,0.0,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[1.7531970869868334e-05, 0.06596544496746642, 0.21044904597988878, 0.43607838059350645, 0.28748959648826833]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.004, 0.004, 0.004, 0.984, 0.004]",1,0,False,no_update_baseline,0.0,0,0,0.009358439770657312,0.014234452197949091,0.014234452197949091,stage3_l_opt,l_opt_current_alpha,1.568,0.2,2035,8945,ok,10.0
6,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[1.7531970869868334e-05, 0.06596544496746642, 0.21044904597988878, 0.43607838059350645, 0.28748959648826833]","[0.15100000000000002, 0.15100000000000002, 0.15100000000000002, 0.396, 0.15100000000000002]","[0.008915295660696805, 0.06541545082565038, 0.033387148803640944, 0.6415389740865108, 0.25074313062350106]",20,2,False,max_rounds,0.05,1,18,0.004312960330781129,0.002085598806540171,0.002085598806540171,stage3_l_opt,l_opt_current_alpha,0.6905642094200238,0.15100000000000002,53840,197560,ok,10.0
6,2,0.3,0.0,stage0,0,trimmed,0.0,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[1.7531970869868334e-05, 0.06596544496746642, 0.21044904597988878, 0.43607838059350645, 0.28748959648826833]","[1.7531970869868338e-05, 0.06596544496746644, 0.2104490459798888, 0.4360783805935065, 0.2874895964882684]","[0.14452167544243064, 0.007347865442797587, 0.0760565040220323, 0.761637052070008, 0.010436903022731524]",1,0,False,no_update_baseline,0.0,0,0,0.006991163917692722,0.015102251122395197,0.015102251122395197,stage3_l_opt,l_opt_current_alpha,0.9401256298961245,1.7531970869868338e-05,430,8120,ok,9.999999999999998
6,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[1.7531970869868334e-05, 0.06596544496746642, 0.21044904597988878, 0.43607838059350645, 0.28748959648826833]","[0.1439582182348771, 0.09711477679804174, 0.08248469821996525, 0.5829760027080568, 0.09346630403905919]","[0.20811321464674928, 0.2575971964128455, 0.17755452956936235, 0.22094897583961126, 0.13578608353143168]",20,13,False,max_rounds,0.05,11,8,0.004111395754163194,0.002077622960011164,0.002077622960011164,stage3_l_opt,l_opt_current_alpha,0.7240540537368911,0.1439582182348771,48990,141645,ok,10.0
7,2,0.3,0.0,uniform,0,trimmed,0.0,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[5.1997864188056995e-05, 0.1921260360658335, 0.177482230602197, 0.34317242462192676, 0.2871673108458547]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2760122239937806, 0.25052791774248895, 0.16605377560248016, 0.153309377435333, 0.15409670522591734]",1,0,False,no_update_baseline,0.0,0,0,0.010876649985578052,0.009150140608350435,0.009150140608350435,stage3_l_opt,l_opt_current_alpha,0.2530802834725391,0.2,845,8490,ok,10.0
7,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[5.1997864188056995e-05, 0.1921260360658335, 0.177482230602197, 0.34317242462192676, 0.2871673108458547]","[0.20380061119968904, 0.20252639588712446, 0.198302688780124, 0.19766546887176664, 0.19770483526129587]","[0.27526845987755766, 0.25407891902396496, 0.16654955552551506, 0.15111887279441177, 0.15298419277855052]",20,5,False,max_rounds,0.05,1,18,0.010856210861585974,0.009151869143048922,0.009151869143048922,stage3_l_opt,l_opt_current_alpha,0.24604074362941827,0.20380061119968904,31770,135530,ok,10.0
7,2,0.3,0.0,stage0,0,trimmed,0.0,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[5.1997864188056995e-05, 0.1921260360658335, 0.177482230602197, 0.34317242462192676, 0.2871673108458547]","[5.1997864188056995e-05, 0.1921260360658335, 0.177482230602197, 0.34317242462192676, 0.2871673108458547]","[0.004, 0.984, 0.004, 0.004, 0.004]",1,0,False,no_update_baseline,0.0,0,0,0.023422249651525673,0.06064194316665331,0.06064194316665331,stage3_l_opt,l_opt_current_alpha,1.5916439321399567,5.1997864188056995e-05,410,5155,ok,10.0
7,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[5.1997864188056995e-05, 0.1921260360658335, 0.177482230602197, 0.34317242462192676, 0.2871673108458547]","[5.1997864188056995e-05, 0.1921260360658335, 0.177482230602197, 0.34317242462192676, 0.2871673108458547]","[0.004, 0.984, 0.004, 0.004, 0.004]",2,0,False,uninformative_contribution,0.5,0,1,0.023422249651525673,0.06064194316665331,0.06064194316665331,stage3_l_opt,l_opt_current_alpha,1.5916439321399567,5.1997864188056995e-05,2315,11560,rejected_uninformative_contribution,
8,2,0.3,0.0,uniform,0,trimmed,0.0,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[1.1650676905008068e-05, 0.5648165438065024, 0.11025544073227393, 0.28669419245259165, 0.03822217233172725]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.15028570914930323, 0.02592646672149542, 0.2799810058128514, 0.3179099416551726, 0.22589687666117747]",1,0,False,no_update_baseline,0.0,0,0,0.01763973496862485,0.003177450348933538,0.003177450348933538,stage3_l_opt,l_opt_current_alpha,0.44757564825840285,0.2,2010,9515,ok,10.0
8,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[1.1650676905008068e-05, 0.5648165438065024, 0.11025544073227393, 0.28669419245259165, 0.03822217233172725]","[0.19751428545746516, 0.19129632333607477, 0.20399905029064258, 0.20589549708275864, 0.20129484383305887]","[0.16802972114776862, 0.04123236180599618, 0.009972412371168096, 0.47324765532187146, 0.30751784935319554]",20,5,False,max_rounds,0.05,1,18,0.01764262006953686,0.0031754945715268454,0.0031754945715268454,stage3_l_opt,l_opt_current_alpha,0.7471503275184991,0.19751428545746516,40590,167415,ok,10.0
8,2,0.3,0.0,stage0,0,trimmed,0.0,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[1.1650676905008068e-05, 0.5648165438065024, 0.11025544073227393, 0.28669419245259165, 0.03822217233172725]","[1.1650676905008064e-05, 0.5648165438065023, 0.1102554407322739, 0.2866941924525916, 0.03822217233172724]","[0.07483365827314711, 0.004, 0.6870392102393267, 0.23012713148752623, 0.004]",1,0,False,no_update_baseline,0.0,0,0,0.02046592234260257,0.0033217991391817727,0.0033217991391817727,stage3_l_opt,l_opt_current_alpha,1.3032115542065896,1.1650676905008064e-05,1720,7875,ok,10.0
8,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[1.1650676905008068e-05, 0.5648165438065024, 0.11025544073227393, 0.28669419245259165, 0.03822217233172725]","[1.1650676905008064e-05, 0.5648165438065023, 0.1102554407322739, 0.2866941924525916, 0.03822217233172724]","[0.07483365827314711, 0.004, 0.6870392102393267, 0.23012713148752623, 0.004]",2,0,False,uninformative_contribution,0.5,0,1,0.02046592234260257,0.0033217991391817727,0.0033217991391817727,stage3_l_opt,l_opt_current_alpha,1.3032115542065896,1.1650676905008064e-05,3445,14525,rejected_uninformative_contribution,
9,2,0.3,0.0,uniform,0,trimmed,0.0,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[1.4511585698600714e-05, 0.31730209124404146, 0.17527268110673042, 0.25086150173874877, 0.2565492143247809]","[0.2, 0.2, 0.2, 0.2, 0.2]",[],1,0,False,uninformative_contribution,0.0,0,0,0.010684899365535357,0.013129315959910551,0.013129315959910551,stage3_l_opt,l_opt_current_alpha,,0.2,1795,10175,rejected_uninformative_contribution,
9,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[1.4511585698600714e-05, 0.31730209124404146, 0.17527268110673042, 0.25086150173874877, 0.2565492143247809]","[0.2, 0.2, 0.2, 0.2, 0.2]",[],1,0,False,uninformative_contribution,0.5,0,0,0.010684899365535357,0.013129315959910551,0.013129315959910551,stage3_l_opt,l_opt_current_alpha,,0.2,1795,10175,rejected_uninformative_contribution,
9,2,0.3,0.0,stage0,0,trimmed,0.0,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[1.4511585698600714e-05, 0.31730209124404146, 0.17527268110673042, 0.25086150173874877, 0.2565492143247809]","[1.451158569860071e-05, 0.3173020912440414, 0.1752726811067304, 0.2508615017387487, 0.25654921432478084]","[0.1842081847647726, 0.004, 0.10215617309869313, 0.7056356421365343, 0.004]",1,0,False,no_update_baseline,0.0,0,0,0.003590335636510034,0.010921952004233995,0.010921952004233995,stage3_l_opt,l_opt_current_alpha,1.277935627153719,1.451158569860071e-05,2945,9470,ok,10.0
9,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[1.4511585698600714e-05, 0.31730209124404146, 0.17527268110673042, 0.25086150173874877, 0.2565492143247809]","[0.0700835111314267, 0.21671618957053052, 0.10503582032703382, 0.3596864289532311, 0.24847805001777784]","[0.004, 0.004, 0.2159662219244849, 0.7720337780755151, 0.004]",5,3,False,uninformative_contribution,0.25,2,2,0.002769075459915427,0.009330681525170803,0.009330681525170803,stage3_l_opt,l_opt_current_alpha,1.04655550143947,0.0700835111314267,7315,51025,rejected_uninformative_contribution,
10,2,0.3,0.0,uniform,0,trimmed,0.0,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[3.880931385354106e-05, 0.2126285711684439, 0.19996790713217852, 0.11221833421439838, 0.47514637817112565]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.004000000000000001, 0.08742277007275341, 0.015238698872354038, 0.5776386806444251, 0.3156998504104675]",1,0,False,no_update_baseline,0.0,0,0,0.007469640275509878,0.012106168394287428,0.012106168394287428,stage3_l_opt,l_opt_current_alpha,0.9866770621097852,0.2,2350,3250,ok,10.0
10,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[3.880931385354106e-05, 0.2126285711684439, 0.19996790713217852, 0.11221833421439838, 0.47514637817112565]","[0.10200000000000001, 0.1437113850363767, 0.10761934943617703, 0.38881934032221255, 0.25784992520523375]","[0.004, 0.004, 0.984, 0.004, 0.004]",20,1,False,max_rounds,0.05,1,18,0.005323104455920574,0.010367070014278093,0.010367070014278093,stage3_l_opt,l_opt_current_alpha,1.7527613011276462,0.10200000000000001,46045,107310,ok,10.0
10,2,0.3,0.0,stage0,0,trimmed,0.0,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[3.880931385354106e-05, 0.2126285711684439, 0.19996790713217852, 0.11221833421439838, 0.47514637817112565]","[3.880931385354106e-05, 0.2126285711684439, 0.19996790713217852, 0.11221833421439838, 0.47514637817112565]","[0.12642533780553428, 0.19089815118613948, 0.19291026662591937, 0.2060680616983739, 0.2836981826840331]",1,0,False,no_update_baseline,0.0,0,0,0.00777230864491768,0.010326496635874113,0.010326496635874113,stage3_l_opt,l_opt_current_alpha,0.44047251195131243,3.880931385354106e-05,4335,5600,ok,10.0
10,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[3.880931385354106e-05, 0.2126285711684439, 0.19996790713217852, 0.11221833421439838, 0.47514637817112565]","[0.0632320735596939, 0.20176336117729168, 0.19643908687904893, 0.15914319795638615, 0.37942228042757936]","[0.25443879908118744, 0.19441384532689843, 0.25099846123182556, 0.049328238321278375, 0.25082065603881015]",6,1,False,uninformative_contribution,0.0625,1,4,0.008613698167368525,0.00913332961499691,0.00913332961499691,stage3_l_opt,l_opt_current_alpha,0.49153219974854045,0.0632320735596939,17455,27310,rejected_uninformative_contribution,
11,2,0.3,0.0,uniform,0,trimmed,0.0,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[2.0915473112553886e-05, 0.2783186153922114, 0.3112011667562441, 0.31351073630522674, 0.09694856607320518]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1027349841023426, 0.24904354039776008, 0.22882939359190363, 0.19917542044481995, 0.22021666146317373]",1,0,False,no_update_baseline,0.0,0,0,0.0023419634482866524,0.010184084375699362,0.010184084375699362,stage3_l_opt,l_opt_current_alpha,0.1961791909056749,0.2,1835,7135,ok,10.0
11,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,"[15, 1, 2, 3, 4]","[2.0915473112553886e-05, 0.2783186153922114, 0.3112011667562441, 0.31351073630522674, 0.09694856607320518]","[0.17568374602558567, 0.21226088509944005, 0.20720734839797594, 0.199793855111205, 0.20505416536579346]","[0.12420544801714149, 0.3043106541107985, 0.05801095333396046, 0.24147887373073215, 0.2719940708073675]",4,2,False,uninformative_contribution,0.25,1,2,0.0011814563731805206,0.01026738869647185,0.01026738869647185,stage3_l_opt,l_opt_current_alpha,0.40134938614491933,0.17568374602558567,10225,31825,rejected_uninformative_contribution,
