seed,dimension,poison_ratio,target,initialization,initialization_replicate,evaluator,update_rate,update_policy,coalition_mode,controlled_coalition_size,controlled_poison_count,round,target_error,stage3_engine,stage3_engine_losses,evaluation_loss,delivered_solution_evaluation_loss,full_solution_source,loo_search_objective,consistency_l1,update_l1,eta_used,update_accepted,current_state_accepted,proposal_generated,gate_triggered,eval_loss_delta,informative,stage3_requests_cumulative,contribution_requests_cumulative
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,13,0.02545393658989254,custom,"{""bfgs"": 0.00842324593033657, ""custom"": 0.004680717294909109}",0.004927823009590308,0.004927823009590308,stage3_l_opt,l_opt_current_alpha,1.2619785510366364,0.019114878704637572,0.05,False,False,True,True,0.0030504000217964258,True,10923,22134
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,14,0.02545393658989254,custom,"{""bfgs"": 0.00842324593033657, ""custom"": 0.004680717294909109}",0.004927823009590308,0.004927823009590308,stage3_l_opt,l_opt_current_alpha,1.2619785510366364,0.019114878704637572,0.05,False,False,True,True,0.0030504000217964258,True,11634,23904
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,15,0.02545393658989254,custom,"{""bfgs"": 0.00842324593033657, ""custom"": 0.004680717294909109}",0.004927823009590308,0.004927823009590308,stage3_l_opt,l_opt_current_alpha,1.2619785510366364,0.019114878704637572,0.05,False,False,True,True,0.0030504000217964258,True,12345,25674
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,16,0.02545393658989254,custom,"{""bfgs"": 0.00842324593033657, ""custom"": 0.004680717294909109}",0.004927823009590308,0.004927823009590308,stage3_l_opt,l_opt_current_alpha,1.2619785510366364,0.019114878704637572,0.05,False,False,True,True,0.0030504000217964258,True,13056,27444
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,17,0.02545393658989254,custom,"{""bfgs"": 0.00842324593033657, ""custom"": 0.004680717294909109}",0.004927823009590308,0.004927823009590308,stage3_l_opt,l_opt_current_alpha,1.2619785510366364,0.019114878704637572,0.05,False,False,True,True,0.0030504000217964258,True,13767,29214
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,18,0.02545393658989254,custom,"{""bfgs"": 0.00842324593033657, ""custom"": 0.004680717294909109}",0.004927823009590308,0.004927823009590308,stage3_l_opt,l_opt_current_alpha,1.2619785510366364,0.019114878704637572,0.05,False,False,True,True,0.0030504000217964258,True,14478,30984
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,19,0.02545393658989254,custom,"{""bfgs"": 0.00842324593033657, ""custom"": 0.004680717294909109}",0.004927823009590308,0.004927823009590308,stage3_l_opt,l_opt_current_alpha,1.2619785510366364,0.019114878704637572,0.05,False,False,True,True,0.0030504000217964258,True,15189,32754
0,2,0.0,0.0,stage0,0,uniform,0.0,guarded,stage1,,,0,0.023402767738234614,custom,"{""bfgs"": 0.017123735109847417, ""custom"": 0.0016204534007569307}",0.0018011358721802633,0.0018011358721802633,stage3_l_opt,l_opt_current_alpha,0.27605094606408453,0.0,0.0,False,True,False,False,,True,561,1542
0,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,0.023402767738234614,custom,"{""bfgs"": 0.017123735109847417, ""custom"": 0.0016204534007569307}",0.0018011358721802633,0.0018011358721802633,stage3_l_opt,l_opt_current_alpha,0.27605094606408453,0.13802547303204227,0.5,False,True,True,False,,True,561,1542
0,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,1,0.025373538210071826,custom,"{""bfgs"": 0.03431514831974923, ""custom"": 0.005196615348505681}",0.004880644691487153,0.004880644691487153,stage3_l_opt,l_opt_current_alpha,1.458909936204027,0.06901273651602119,0.25,False,False,True,True,0.0030795088193068896,True,744,2826
0,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,2,0.02519287946012185,custom,"{""bfgs"": 0.01379547484281198, ""custom"": 0.005375622069309758}",0.004946101767321427,0.004946101767321427,stage3_l_opt,l_opt_current_alpha,,0.0,0.25,False,False,False,True,0.003144965895141164,False,1815,4974
1,2,0.0,0.0,uniform,0,uniform,0.0,guarded,stage1,,,0,0.014061640698106457,custom,"{""bfgs"": 0.013039099673430124, ""custom"": 0.0020194388926029205}",0.0020194388926029205,0.0020194388926029205,stage3_l_opt,l_opt_current_alpha,0.17987244380254053,0.0,0.0,False,True,False,False,,True,141,777
1,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,0.014061640698106457,custom,"{""bfgs"": 0.013039099673430124, ""custom"": 0.0020194388926029205}",0.0020194388926029205,0.0020194388926029205,stage3_l_opt,l_opt_current_alpha,0.17987244380254053,0.08993622190127026,0.5,False,True,True,False,,True,141,777
1,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,0.013795752469409435,custom,"{""bfgs"": 0.013856843287749311, ""custom"": 0.002005137504885856}",0.0020970813930034637,0.0020970813930034637,stage3_l_opt,l_opt_current_alpha,0.11079739177844222,0.05539869588922108,0.5,True,True,True,False,7.764250040054321e-05,True,282,1884
1,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,2,0.014592854701152727,custom,"{""bfgs"": 0.017986932815476184, ""custom"": 0.001653857139359863}",0.001859765499830246,0.001859765499830246,stage3_l_opt,l_opt_current_alpha,0.0027286925529221295,0.0013643462764610925,0.5,True,True,True,False,-0.00023731589317321777,True,654,3255
1,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,3,0.014586119518595907,custom,"{""bfgs"": 0.026318209223761317, ""custom"": 0.0016546030878708175}",0.001861979564030965,0.001861979564030965,stage3_l_opt,l_opt_current_alpha,0.0017275654996260492,0.0008637827498129691,0.5,True,True,True,False,2.2140642007191253e-06,True,906,4377
1,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,4,0.014580583883853814,custom,"{""bfgs"": 0.014369377674073243, ""custom"": 0.0016557806414899655}",0.0018640148142973583,0.0018640148142973583,stage3_l_opt,l_opt_current_alpha,0.0011992429139080496,0.0005996214569539693,0.5,True,True,True,False,2.0352502663931703e-06,True,1122,5451
1,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,5,0.014579331208975737,custom,"{""bfgs"": 0.014374646116719193, ""custom"": 0.001655325495147084}",0.0018643053869406383,0.0018643053869406383,stage3_l_opt,l_opt_current_alpha,0.0006476388370951769,0.0,0.5,True,True,False,False,2.905726432800293e-07,True,1338,6705
1,2,0.0,0.0,stage0,0,uniform,0.0,guarded,stage1,,,0,0.014554193349556644,custom,"{""bfgs"": 0.026264449883283757, ""custom"": 0.0014491956949763496}",0.001972345014413198,0.001972345014413198,stage3_l_opt,l_opt_current_alpha,0.18653498314915404,0.0,0.0,False,True,False,False,,True,285,1128
1,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,0.014554193349556644,custom,"{""bfgs"": 0.026264449883283757, ""custom"": 0.0014491956949763496}",0.001972345014413198,0.001972345014413198,stage3_l_opt,l_opt_current_alpha,0.18653498314915404,0.093267491574577,0.5,False,True,True,False,,True,285,1128
1,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,1,0.014585394556930826,custom,"{""bfgs"": 0.0047694491495782546, ""custom"": 0.0014652952934065444}",0.0018193634847799938,0.0018193634847799938,stage3_l_opt,l_opt_current_alpha,0.10562579494354374,0.05281289747177187,0.5,True,True,True,False,-0.00015298152963320421,True,513,1902
1,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,2,0.014580406744590439,custom,"{""bfgs"": 0.005483060695320192, ""custom"": 0.0015961993209377113}",0.0018813349306583405,0.0018813349306583405,stage3_l_opt,l_opt_current_alpha,0.04748718513180494,0.02374359256590247,0.5,True,True,True,False,6.197144587834669e-05,True,741,3486
1,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,3,0.01459225679543875,custom,"{""bfgs"": 0.009918564676475509, ""custom"": 0.001628232788752868}",0.0018799764414628346,0.0018799764414628346,stage3_l_opt,l_opt_current_alpha,0.023868277071700472,0.01193413853585018,0.5,True,True,True,False,-1.3584891955058503e-06,True,960,4776
1,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,4,0.014574966845588752,custom,"{""bfgs"": 0.01216031299817505, ""custom"": 0.0016268957190422669}",0.0018561544517676036,0.0018561544517676036,stage3_l_opt,l_opt_current_alpha,0.8137077905739547,0.40685389528697735,0.5,True,True,True,False,-2.3821989695230975e-05,True,1221,6255
1,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,5,0.014805782860092842,custom,"{""bfgs"": 0.027768867525392316, ""custom"": 0.00012079907434882722}",0.00018091127276420593,0.00018091127276420593,stage3_l_opt,l_opt_current_alpha,0.1352611706690314,0.06763058533451574,0.5,True,True,True,False,-0.0016752431790033977,True,1677,7779
1,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,6,0.014368699181227148,custom,"{""bfgs"": 0.014202255499868296, ""custom"": 0.002145273920022755}",0.0019073374569416046,0.0019073374569416046,stage3_l_opt,l_opt_current_alpha,0.2501386793439176,0.03381529266725783,0.25,False,False,True,True,0.0017264261841773987,True,1833,8652
1,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,7,0.014336061587180175,custom,"{""bfgs"": 0.009181595894797568, ""custom"": 0.002182813430837207}",0.0019164370993773143,0.0019164370993773143,stage3_l_opt,l_opt_current_alpha,0.28142774251012753,0.016907646333628956,0.125,False,False,True,True,0.0017355258266131084,True,1989,9420
1,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,8,0.014316442879785896,custom,"{""bfgs"": 0.006670390421858051, ""custom"": 0.0022013631575740315}",0.0019219343860944111,0.0019219343860944111,stage3_l_opt,l_opt_current_alpha,0.2987342956803223,0.008453823166814506,0.0625,False,False,True,True,0.0017410231133302052,True,2145,10539
1,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,9,0.014305847458581798,custom,"{""bfgs"": 0.02282578472567031, ""custom"": 0.0022104985689455773}",0.0019248699148495991,0.0019248699148495991,stage3_l_opt,l_opt_current_alpha,0.3074030349655838,0.006763058533451577,0.05,False,False,True,True,0.0017439586420853932,True,2745,11724
1,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,10,0.014303652221678738,custom,"{""bfgs"": 0.0051577353891332865, ""custom"": 0.002212334633735099}",0.0019254994889100392,0.0019254994889100392,stage3_l_opt,l_opt_current_alpha,0.30914006607682487,0.006763058533451577,0.05,False,False,True,True,0.0017445882161458333,True,2901,12936
1,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,11,0.014303652221678738,custom,"{""bfgs"": 0.0051577353891332865, ""custom"": 0.002212334633735099}",0.0019254994889100392,0.0019254994889100392,stage3_l_opt,l_opt_current_alpha,0.30914006607682487,0.006763058533451577,0.05,False,False,True,True,0.0017445882161458333,True,3057,14148
1,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,12,0.014303652221678738,custom,"{""bfgs"": 0.0051577353891332865, ""custom"": 0.002212334633735099}",0.0019254994889100392,0.0019254994889100392,stage3_l_opt,l_opt_current_alpha,0.30914006607682487,0.006763058533451577,0.05,False,False,True,True,0.0017445882161458333,True,3213,15360
1,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,13,0.014303652221678738,custom,"{""bfgs"": 0.0051577353891332865, ""custom"": 0.002212334633735099}",0.0019254994889100392,0.0019254994889100392,stage3_l_opt,l_opt_current_alpha,0.30914006607682487,0.006763058533451577,0.05,False,False,True,True,0.0017445882161458333,True,3369,16572
1,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,14,0.014303652221678738,custom,"{""bfgs"": 0.0051577353891332865, ""custom"": 0.002212334633735099}",0.0019254994889100392,0.0019254994889100392,stage3_l_opt,l_opt_current_alpha,0.30914006607682487,0.006763058533451577,0.05,False,False,True,True,0.0017445882161458333,True,3525,17784
1,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,15,0.014303652221678738,custom,"{""bfgs"": 0.0051577353891332865, ""custom"": 0.002212334633735099}",0.0019254994889100392,0.0019254994889100392,stage3_l_opt,l_opt_current_alpha,0.30914006607682487,0.006763058533451577,0.05,False,False,True,True,0.0017445882161458333,True,3681,18996
1,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,16,0.014303652221678738,custom,"{""bfgs"": 0.0051577353891332865, ""custom"": 0.002212334633735099}",0.0019254994889100392,0.0019254994889100392,stage3_l_opt,l_opt_current_alpha,0.30914006607682487,0.006763058533451577,0.05,False,False,True,True,0.0017445882161458333,True,3837,20208
1,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,17,0.014303652221678738,custom,"{""bfgs"": 0.0051577353891332865, ""custom"": 0.002212334633735099}",0.0019254994889100392,0.0019254994889100392,stage3_l_opt,l_opt_current_alpha,0.30914006607682487,0.006763058533451577,0.05,False,False,True,True,0.0017445882161458333,True,3993,21420
1,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,18,0.014303652221678738,custom,"{""bfgs"": 0.0051577353891332865, ""custom"": 0.002212334633735099}",0.0019254994889100392,0.0019254994889100392,stage3_l_opt,l_opt_current_alpha,0.30914006607682487,0.006763058533451577,0.05,False,False,True,True,0.0017445882161458333,True,4149,22632
1,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,19,0.014303652221678738,custom,"{""bfgs"": 0.0051577353891332865, ""custom"": 0.002212334633735099}",0.0019254994889100392,0.0019254994889100392,stage3_l_opt,l_opt_current_alpha,0.30914006607682487,0.006763058533451577,0.05,False,False,True,True,0.0017445882161458333,True,4305,23844
2,2,0.0,0.0,uniform,0,uniform,0.0,guarded,stage1,,,0,0.0001834626648221649,custom,"{""bfgs"": 0.21172869205474854, ""custom"": 0.00831919473906358}",0.008319194739063581,0.008319194739063581,stage3_l_opt,l_opt_current_alpha,1.3066637945288224,0.0,0.0,False,True,False,False,,True,822,1710
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,0.0001834626648221649,custom,"{""bfgs"": 0.21172869205474854, ""custom"": 0.00831919473906358}",0.008319194739063581,0.008319194739063581,stage3_l_opt,l_opt_current_alpha,1.3066637945288224,0.6533318972644111,0.5,False,True,True,False,,True,822,1710
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,0.00018353781029140093,custom,"{""bfgs"": 0.19921873629940332, ""custom"": 0.00424281106661633}",0.00831918977200985,0.00831918977200985,stage3_l_opt,l_opt_current_alpha,0.6533347694022555,0.3266673847011278,0.5,True,True,True,False,-4.967053731860793e-09,True,1620,3708
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,2,0.00018353276108237782,custom,"{""bfgs"": 0.04833055353654723, ""custom"": 0.0022046018889589868}",0.008319199706117312,0.008319199706117312,stage3_l_opt,l_opt_current_alpha,0.7967165608431104,0.3983582804215552,0.5,True,True,True,False,9.934107461986863e-09,True,2385,5529
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,3,0.00018350522267440716,custom,"{""bfgs"": 0.19337845187139258, ""custom"": 0.0014994110896953427}",0.00831918977200985,0.00831918977200985,stage3_l_opt,l_opt_current_alpha,0.39224174383790394,0.19612087191895197,0.5,True,True,True,False,-9.934107461986863e-09,True,3084,6843
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,4,0.00018356647375425417,custom,"{""bfgs"": 0.19248325629660296, ""custom"": 0.0012355032750561413}",0.00831920343140761,0.00831920343140761,stage3_l_opt,l_opt_current_alpha,0.16964969201733548,0.08482484600866777,0.5,True,True,True,False,1.3659397760448777e-08,True,4236,8514
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,5,0.0008503856171254154,custom,"{""bfgs"": 0.1919631919018484, ""custom"": 0.0008951722405018826}",0.008484503254294395,0.008484503254294395,stage3_l_opt,l_opt_current_alpha,0.11755483504938802,0.04241242300433383,0.25,False,False,True,True,0.00016529982288678545,True,4956,10326
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,6,0.0001851200930932384,custom,"{""bfgs"": 0.18708799484144417, ""custom"": 0.00117250009105561}",0.008319569751620293,0.008319569751620293,stage3_l_opt,l_opt_current_alpha,0.15161039447261954,0.0379025986181549,0.25,True,True,True,False,3.6632021268266646e-07,True,5688,11943
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,7,0.00018464769549442206,custom,"{""bfgs"": 0.19204030367554892, ""custom"": 0.0011312945797445511}",0.008319506421685219,0.008319506421685219,stage3_l_opt,l_opt_current_alpha,0.04960594301785948,0.012401485754464845,0.25,True,True,True,False,-6.332993507385254e-08,True,6624,13818
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,8,0.0004533559382628727,custom,"{""bfgs"": 0.2677439377271623, ""custom"": 0.0008650986421292642}",0.008351343994339308,0.008351343994339308,stage3_l_opt,l_opt_current_alpha,0.0379199002754925,0.009479975068873155,0.25,True,True,True,False,3.1837572654088916e-05,True,7464,15432
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,9,0.0001999428713340412,custom,"{""bfgs"": 0.19169969838951814, ""custom"": 0.0009974367921217486}",0.008318116888403893,0.008318116888403893,stage3_l_opt,l_opt_current_alpha,0.03417015357906157,0.008542538394765407,0.25,True,True,True,False,-3.322710593541521e-05,True,8241,17379
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,10,0.00018813776011636363,custom,"{""bfgs"": 0.023181932632831297, ""custom"": 0.0009985650735458154}",0.00831990254422029,0.00831990254422029,stage3_l_opt,l_opt_current_alpha,0.13411879442506974,0.03352969860626745,0.25,True,True,True,False,1.7856558163966557e-06,True,9081,18348
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,11,0.0008574975133601725,custom,"{""bfgs"": 0.013759270752753548, ""custom"": 0.0007775677456656968}",0.008482547476887703,0.008482547476887703,stage3_l_opt,l_opt_current_alpha,0.10909746540503604,0.016764849303133676,0.125,False,False,True,True,0.00016264493266741377,True,9789,19692
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,12,0.00036285562979207486,custom,"{""bfgs"": 0.17152103590741263, ""custom"": 0.0005216547241451896}",0.00829078567524751,0.00829078567524751,stage3_l_opt,l_opt_current_alpha,0.027010104020949173,0.003376263002618684,0.125,True,True,True,False,-2.911686897277832e-05,True,10131,21411
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,13,0.00020280482061660332,custom,"{""bfgs"": 0.19159192326105728, ""custom"": 0.00098871729205618}",0.00832432322204113,0.00832432322204113,stage3_l_opt,l_opt_current_alpha,0.12040901866026597,0.015051127332533193,0.125,True,True,True,False,3.3537546793619213e-05,True,10350,22686
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,14,0.0008582239388429114,custom,"{""bfgs"": 0.1915628431141536, ""custom"": 0.0007815338934609579}",0.008496717239419619,0.008496717239419619,stage3_l_opt,l_opt_current_alpha,0.1135078055989438,0.007525563666266572,0.0625,False,False,True,True,0.0001723940173784886,True,11106,23928
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,15,0.0008536040477784557,custom,"{""bfgs"": 0.19157742163159738, ""custom"": 0.0007777953269362288}",0.008482657993833223,0.008482657993833223,stage3_l_opt,l_opt_current_alpha,0.12107899513430061,0.006020450933013257,0.05,False,False,True,True,0.00015833477179209333,True,11775,25323
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,16,0.0005367855468962346,custom,"{""bfgs"": 0.1915803328165629, ""custom"": 0.0005679859522695925}",0.008341392502188683,0.008341392502188683,stage3_l_opt,l_opt_current_alpha,0.1156012620116472,0.0057800631005823985,0.05,True,True,True,False,1.706928014755249e-05,True,12516,26316
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,17,0.00018353695198486397,custom,"{""bfgs"": 0.1915641649689428, ""custom"": 0.0009917007800154633}",0.008319164936741194,0.008319164936741194,stage3_l_opt,l_opt_current_alpha,0.10979257991153182,0.005489628995576611,0.05,True,True,True,False,-2.2227565447488842e-05,True,13218,27354
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,18,0.0008589056012230922,custom,"{""bfgs"": 0.19154909257809521, ""custom"": 0.0007737543344772917}",0.008491643394033114,0.008491643394033114,stage3_l_opt,l_opt_current_alpha,0.11128528006333885,0.005489628995576611,0.05,False,False,True,True,0.00017247845729191982,True,13878,28668
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,19,0.0008589056012230922,custom,"{""bfgs"": 0.19154909257809521, ""custom"": 0.0007737543344772917}",0.008491643394033114,0.008491643394033114,stage3_l_opt,l_opt_current_alpha,0.11128528006333885,0.005489628995576611,0.05,False,False,True,True,0.00017247845729191982,True,14538,29982
2,2,0.0,0.0,stage0,0,uniform,0.0,guarded,stage1,,,0,0.00018349352359128823,custom,"{""bfgs"": 0.14455622576666627, ""custom"": 0.007745206163452851}",0.008319194739063581,0.008319194739063581,stage3_l_opt,l_opt_current_alpha,1.2317590222550185,0.0,0.0,False,True,False,False,,True,786,1641
2,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,0,0.00018349352359128823,custom,"{""bfgs"": 0.14455622576666627, ""custom"": 0.007745206163452851}",0.008319194739063581,0.008319194739063581,stage3_l_opt,l_opt_current_alpha,1.2317590222550185,0.6158795111275095,0.5,False,True,True,False,,True,786,1641
2,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,1,0.00018351856010762058,custom,"{""bfgs"": 0.19858929018573365, ""custom"": 0.003955811825815724}",0.008319187288482984,0.008319187288482984,stage3_l_opt,l_opt_current_alpha,0.6158770615641352,0.30793853078206757,0.5,True,True,True,False,-7.450580596923828e-09,True,1455,3168
2,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,2,0.00018352137616384212,custom,"{""bfgs"": 0.003238046232464948, ""custom"": 0.0020611360081314845}",0.008319199706117312,0.008319199706117312,stage3_l_opt,l_opt_current_alpha,0.8036933553388639,0.40184667766943194,0.5,True,True,True,False,1.2417634327049898e-08,True,2280,4947
