seed,dimension,poison_ratio,target,initialization,initialization_replicate,evaluator,update_rate,update_policy,coalition_mode,controlled_coalition_size,controlled_poison_count,selected_agent_ids,reputation_weights,final_optimization_weights,final_contribution_weights,rounds_executed,final_accepted_round,converged,stop_reason,final_eta_used,updates_accepted,gate_triggers,final_target_error,final_evaluation_loss,final_delivered_solution_evaluation_loss,final_full_solution_source,final_loo_search_objective,final_consistency_l1,selected_poison_weight,stage3_requests,contribution_requests,payment_status,paid_total
2,2,0.0,0.0,stage0,0,uniform,0.0,guarded,stage1,,,"[8, 10, 20]","[0.3707857194733917, 0.30983453618478235, 0.3193797443418259]","[0.37078571947339173, 0.3098345361847824, 0.319379744341826]","[0.986665230600901, 0.006668102732432284, 0.006666666666666667]",1,0,False,no_update_baseline,0.0,0,0,0.00018349352359128823,0.008319194739063581,0.008319194739063581,stage3_l_opt,l_opt_current_alpha,1.2317590222550185,0.0,786,1641,ok,10.000000000000002
2,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,"[8, 10, 20]","[0.3707857194733917, 0.30983453618478235, 0.3193797443418259]","[0.56215779686322, 0.017613606421524076, 0.420228596715256]","[0.5015907732017495, 0.015922654686220103, 0.48248657211203033]",20,19,False,max_rounds,0.05,15,4,0.00018348247796887152,0.00831918977200985,0.00831918977200985,stage3_l_opt,l_opt_current_alpha,0.12451595079354882,0.0,16674,31560,ok,10.0
3,2,0.0,0.0,uniform,0,uniform,0.0,guarded,stage1,,,"[4, 1, 16]","[0.4115740775572319, 0.32587384365854005, 0.262552078784228]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",[],1,0,False,uninformative_contribution,0.0,0,0,0.004999435120968676,0.02738967289527257,0.02738967289527257,stage3_l_opt,l_opt_current_alpha,,0.0,294,1176,rejected_uninformative_contribution,
3,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,"[4, 1, 16]","[0.4115740775572319, 0.32587384365854005, 0.262552078784228]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",[],1,0,False,uninformative_contribution,0.5,0,0,0.004999435120968676,0.02738967289527257,0.02738967289527257,stage3_l_opt,l_opt_current_alpha,,0.0,294,1176,rejected_uninformative_contribution,
3,2,0.0,0.0,stage0,0,uniform,0.0,guarded,stage1,,,"[4, 1, 16]","[0.4115740775572319, 0.32587384365854005, 0.262552078784228]","[0.4115740775572319, 0.32587384365854005, 0.262552078784228]","[0.006666666666666667, 0.9866666666666667, 0.006666666666666667]",1,0,False,no_update_baseline,0.0,0,0,0.005709285583536727,0.027588367462158203,0.027588367462158203,stage3_l_opt,l_opt_current_alpha,1.3215856460162532,0.0,201,1443,ok,10.0
3,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,"[4, 1, 16]","[0.4115740775572319, 0.32587384365854005, 0.262552078784228]","[0.13077668909290022, 0.7803590820235269, 0.08886422888357288]","[0.21446639250578217, 0.5710697718752539, 0.21446383561896395]",20,4,False,max_rounds,0.05,3,16,0.01483846081063811,0.020995989441871643,0.020995989441871643,stage3_l_opt,l_opt_current_alpha,0.418578620296546,0.0,3012,26682,ok,10.0
4,2,0.0,0.0,uniform,0,uniform,0.0,guarded,stage1,,,"[10, 8, 20]","[0.4262723871098569, 0.33062692807109606, 0.2431006848190471]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",[],1,0,False,uninformative_contribution,0.0,0,0,0.01943451119062034,0.016788107653458912,0.016788107653458912,stage3_l_opt,l_opt_current_alpha,,0.0,231,849,rejected_uninformative_contribution,
4,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,"[10, 8, 20]","[0.4262723871098569, 0.33062692807109606, 0.2431006848190471]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",[],1,0,False,uninformative_contribution,0.5,0,0,0.01943451119062034,0.016788107653458912,0.016788107653458912,stage3_l_opt,l_opt_current_alpha,,0.0,231,849,rejected_uninformative_contribution,
4,2,0.0,0.0,stage0,0,uniform,0.0,guarded,stage1,,,"[10, 8, 20]","[0.4262723871098569, 0.33062692807109606, 0.2431006848190471]","[0.4262723871098569, 0.33062692807109606, 0.2431006848190471]",[],1,0,False,uninformative_contribution,0.0,0,0,0.019002823919333167,0.017252770562966663,0.017252770562966663,stage3_l_opt,l_opt_current_alpha,,0.0,138,822,rejected_uninformative_contribution,
4,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,"[10, 8, 20]","[0.4262723871098569, 0.33062692807109606, 0.2431006848190471]","[0.4262723871098569, 0.33062692807109606, 0.2431006848190471]",[],1,0,False,uninformative_contribution,0.5,0,0,0.019002823919333167,0.017252770562966663,0.017252770562966663,stage3_l_opt,l_opt_current_alpha,,0.0,138,822,rejected_uninformative_contribution,
5,2,0.0,0.0,uniform,0,uniform,0.0,guarded,stage1,,,"[20, 18, 3]","[0.3728539235895875, 0.3526556687394589, 0.2744904076709535]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",[],1,0,False,uninformative_contribution,0.0,0,0,0.0201095437757748,0.020472523445884388,0.020472523445884388,stage3_l_opt,l_opt_current_alpha,,0.0,297,840,rejected_uninformative_contribution,
5,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,"[20, 18, 3]","[0.3728539235895875, 0.3526556687394589, 0.2744904076709535]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",[],1,0,False,uninformative_contribution,0.5,0,0,0.0201095437757748,0.020472523445884388,0.020472523445884388,stage3_l_opt,l_opt_current_alpha,,0.0,297,840,rejected_uninformative_contribution,
5,2,0.0,0.0,stage0,0,uniform,0.0,guarded,stage1,,,"[20, 18, 3]","[0.3728539235895875, 0.3526556687394589, 0.2744904076709535]","[0.3728539235895875, 0.3526556687394589, 0.2744904076709535]",[],1,0,False,uninformative_contribution,0.0,0,0,0.020687200355923696,0.020736179624994595,0.020736179624994595,stage3_l_opt,l_opt_current_alpha,,0.0,237,2013,rejected_uninformative_contribution,
5,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,"[20, 18, 3]","[0.3728539235895875, 0.3526556687394589, 0.2744904076709535]","[0.3728539235895875, 0.3526556687394589, 0.2744904076709535]",[],1,0,False,uninformative_contribution,0.5,0,0,0.020687200355923696,0.020736179624994595,0.020736179624994595,stage3_l_opt,l_opt_current_alpha,,0.0,237,2013,rejected_uninformative_contribution,
6,2,0.0,0.0,uniform,0,uniform,0.0,guarded,stage1,,,"[18, 19, 3]","[0.3493537306424939, 0.37236512971503266, 0.2782811396424733]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.7609663681102717, 0.1203605529500675, 0.11867307893966082]",1,0,False,no_update_baseline,0.0,0,0,0.00632532611649772,0.011468042309085527,0.011468042309085527,stage3_l_opt,l_opt_current_alpha,0.8552660695538767,0.0,690,1473,ok,10.0
6,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,"[18, 19, 3]","[0.3493537306424939, 0.37236512971503266, 0.2782811396424733]","[0.5471498507218026, 0.2268469431417004, 0.22600320613649708]","[0.27644667325092537, 0.361410756850656, 0.3621425698984186]",3,1,False,uninformative_contribution,0.5,1,1,0.0021054256683335736,0.007810634250442187,0.007810634250442187,stage3_l_opt,l_opt_current_alpha,0.5414063549417543,0.0,1752,5376,rejected_uninformative_contribution,
6,2,0.0,0.0,stage0,0,uniform,0.0,guarded,stage1,,,"[18, 19, 3]","[0.3493537306424939, 0.37236512971503266, 0.2782811396424733]","[0.3493537306424939, 0.37236512971503266, 0.2782811396424733]",[],1,0,False,uninformative_contribution,0.0,0,0,0.004333484723932024,0.016194950168331463,0.016194950168331463,stage3_l_opt,l_opt_current_alpha,,0.0,663,1236,rejected_uninformative_contribution,
6,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,"[18, 19, 3]","[0.3493537306424939, 0.37236512971503266, 0.2782811396424733]","[0.3493537306424939, 0.37236512971503266, 0.2782811396424733]",[],1,0,False,uninformative_contribution,0.5,0,0,0.004333484723932024,0.016194950168331463,0.016194950168331463,stage3_l_opt,l_opt_current_alpha,,0.0,663,1236,rejected_uninformative_contribution,
7,2,0.0,0.0,uniform,0,uniform,0.0,guarded,stage1,,,"[15, 13, 9]","[0.46598568727126066, 0.2556701080586334, 0.27834420467010595]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.006666666666666667, 0.8193768128334695, 0.1739565204998637]",1,0,False,no_update_baseline,0.0,0,0,0.001179535245689145,0.012473986173669497,0.012473986173669497,stage3_l_opt,l_opt_current_alpha,0.9720869590002725,0.0,723,912,ok,10.0
7,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,"[15, 13, 9]","[0.46598568727126066, 0.2556701080586334, 0.27834420467010595]","[0.010008923946394742, 0.34065831678685854, 0.6493327592667468]","[0.006666666666666667, 0.7498264666671733, 0.24350686666616006]",20,19,False,max_rounds,0.125,17,2,0.0017050674110513642,0.012454299256205559,0.012454299256205559,stage3_l_opt,l_opt_current_alpha,0.8183362997606296,0.0,6117,19971,ok,10.0
7,2,0.0,0.0,stage0,0,uniform,0.0,guarded,stage1,,,"[15, 13, 9]","[0.46598568727126066, 0.2556701080586334, 0.27834420467010595]","[0.46598568727126066, 0.2556701080586334, 0.27834420467010595]","[0.056219046053155336, 0.454090885020606, 0.4896900689262386]",1,0,False,no_update_baseline,0.0,0,0,0.017155726656854386,0.007867082332571348,0.007867082332571348,stage3_l_opt,l_opt_current_alpha,0.8195332824362106,0.0,534,828,ok,10.0
7,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,"[15, 13, 9]","[0.46598568727126066, 0.2556701080586334, 0.27834420467010595]","[0.3985568121341764, 0.2870396093398118, 0.3144035785260119]","[0.06172809703836772, 0.40210050026981403, 0.5361714026918183]",20,7,False,max_rounds,0.05,3,16,0.01718525274505389,0.007856457804640135,0.007856457804640135,stage3_l_opt,l_opt_current_alpha,0.6736574301916172,0.0,5973,26718,ok,10.0
8,2,0.0,0.0,uniform,0,uniform,0.0,guarded,stage1,,,"[1, 18, 9]","[0.4665876591765998, 0.2816303085285814, 0.2517820322948189]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",[],1,0,False,uninformative_contribution,0.0,0,0,0.015631065190199023,0.00694695549706618,0.00694695549706618,stage3_l_opt,l_opt_current_alpha,,0.0,537,1074,rejected_uninformative_contribution,
8,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,"[1, 18, 9]","[0.4665876591765998, 0.2816303085285814, 0.2517820322948189]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",[],1,0,False,uninformative_contribution,0.5,0,0,0.015631065190199023,0.00694695549706618,0.00694695549706618,stage3_l_opt,l_opt_current_alpha,,0.0,537,1074,rejected_uninformative_contribution,
8,2,0.0,0.0,stage0,0,uniform,0.0,guarded,stage1,,,"[1, 18, 9]","[0.4665876591765998, 0.2816303085285814, 0.2517820322948189]","[0.4665876591765998, 0.2816303085285814, 0.2517820322948189]",[],1,0,False,uninformative_contribution,0.0,0,0,0.004416000184916419,0.012722124035159746,0.012722124035159746,stage3_l_opt,l_opt_current_alpha,,0.0,237,1203,rejected_uninformative_contribution,
8,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,"[1, 18, 9]","[0.4665876591765998, 0.2816303085285814, 0.2517820322948189]","[0.4665876591765998, 0.2816303085285814, 0.2517820322948189]",[],1,0,False,uninformative_contribution,0.5,0,0,0.004416000184916419,0.012722124035159746,0.012722124035159746,stage3_l_opt,l_opt_current_alpha,,0.0,237,1203,rejected_uninformative_contribution,
9,2,0.0,0.0,uniform,0,uniform,0.0,guarded,stage1,,,"[16, 8, 1]","[0.381457437556298, 0.28159936591932666, 0.33694319652437527]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.006666666666666667, 0.006666666666666667, 0.9866666666666667]",1,0,False,no_update_baseline,0.0,0,0,0.00979288672676772,0.00694693997502327,0.00694693997502327,stage3_l_opt,l_opt_current_alpha,1.3066666666666666,0.0,165,1614,ok,10.0
9,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,"[16, 8, 1]","[0.381457437556298, 0.28159936591932666, 0.33694319652437527]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.006666666666666667, 0.006666666666666667, 0.9866666666666667]",3,0,False,uninformative_contribution,0.25,0,2,0.00979288672676772,0.00694693997502327,0.00694693997502327,stage3_l_opt,l_opt_current_alpha,1.3066666666666666,0.0,780,4452,rejected_uninformative_contribution,
9,2,0.0,0.0,stage0,0,uniform,0.0,guarded,stage1,,,"[16, 8, 1]","[0.381457437556298, 0.28159936591932666, 0.33694319652437527]","[0.381457437556298, 0.28159936591932666, 0.33694319652437527]",[],1,0,False,uninformative_contribution,0.0,0,0,0.01301520416672768,0.006790991872549057,0.006790991872549057,stage3_l_opt,l_opt_current_alpha,,0.0,237,1491,rejected_uninformative_contribution,
9,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,"[16, 8, 1]","[0.381457437556298, 0.28159936591932666, 0.33694319652437527]","[0.381457437556298, 0.28159936591932666, 0.33694319652437527]",[],1,0,False,uninformative_contribution,0.5,0,0,0.01301520416672768,0.006790991872549057,0.006790991872549057,stage3_l_opt,l_opt_current_alpha,,0.0,237,1491,rejected_uninformative_contribution,
10,2,0.0,0.0,uniform,0,uniform,0.0,guarded,stage1,,,"[18, 8, 14]","[0.3341963286946278, 0.32396449828209883, 0.3418391730232733]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.006666666666666667, 0.9866666666666667, 0.006666666666666667]",1,0,False,no_update_baseline,0.0,0,0,0.0023854643988938107,0.01384574423233668,0.01384574423233668,stage3_l_opt,l_opt_current_alpha,1.3066666666666666,0.0,216,564,ok,10.0
10,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,"[18, 8, 14]","[0.3341963286946278, 0.32396449828209883, 0.3418391730232733]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.006666666666666667, 0.9866666666666667, 0.006666666666666667]",2,0,False,uninformative_contribution,0.5,0,1,0.0023854643988938107,0.01384574423233668,0.01384574423233668,stage3_l_opt,l_opt_current_alpha,1.3066666666666666,0.0,528,1428,rejected_uninformative_contribution,
10,2,0.0,0.0,stage0,0,uniform,0.0,guarded,stage1,,,"[18, 8, 14]","[0.3341963286946278, 0.32396449828209883, 0.3418391730232733]","[0.3341963286946278, 0.32396449828209883, 0.3418391730232733]","[0.006666666666666667, 0.9866666666666667, 0.006666666666666667]",1,0,False,no_update_baseline,0.0,0,0,0.0022770229438400236,0.013820511599381765,0.013820511599381765,stage3_l_opt,l_opt_current_alpha,1.3254043367691357,0.0,243,564,ok,10.0
10,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,"[18, 8, 14]","[0.3341963286946278, 0.32396449828209883, 0.3418391730232733]","[0.3341963286946278, 0.32396449828209883, 0.3418391730232733]","[0.006666666666666667, 0.9866666666666667, 0.006666666666666667]",2,0,False,uninformative_contribution,0.5,0,1,0.0022770229438400236,0.013820511599381765,0.013820511599381765,stage3_l_opt,l_opt_current_alpha,1.3254043367691357,0.0,933,1326,rejected_uninformative_contribution,
11,2,0.0,0.0,uniform,0,uniform,0.0,guarded,stage1,,,"[20, 8, 17]","[0.48645784400931996, 0.277733020137071, 0.23580913585360905]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.9866653286103511, 0.006666666666666667, 0.006668004722982283]",1,0,False,no_update_baseline,0.0,0,0,0.009162961009462227,0.0036158470126489797,0.0036158470126489797,stage3_l_opt,l_opt_current_alpha,1.3066639905540356,0.0,756,1572,ok,10.0
11,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,"[20, 8, 17]","[0.48645784400931996, 0.277733020137071, 0.23580913585360905]","[0.9863475754695024, 0.006826171875, 0.00682625265549771]","[0.9866666666666667, 0.006666666666666667, 0.006666666666666667]",12,11,True,fixed_point_tolerance,0.5,11,0,0.00916302876149079,0.0036158631555736065,0.0036158631555736065,stage3_l_opt,l_opt_current_alpha,0.0006381823943287096,0.0,9786,17541,ok,10.0
11,2,0.0,0.0,stage0,0,uniform,0.0,guarded,stage1,,,"[20, 8, 17]","[0.48645784400931996, 0.277733020137071, 0.23580913585360905]","[0.48645784400931996, 0.277733020137071, 0.23580913585360905]","[0.9866666666666667, 0.006666666666666667, 0.006666666666666667]",1,0,False,no_update_baseline,0.0,0,0,0.009162957806864998,0.0036158544632295766,0.0036158544632295766,stage3_l_opt,l_opt_current_alpha,1.0004176453146933,0.0,1146,1569,ok,10.0
11,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,"[20, 8, 17]","[0.48645784400931996, 0.277733020137071, 0.23580913585360905]","[0.9861781180959488, 0.006931379902477609, 0.006890502001573684]","[0.9866666666666667, 0.006666666666666667, 0.006666666666666667]",11,10,True,fixed_point_tolerance,0.5,10,0,0.009163027812337111,0.0036158631555736065,0.0036158631555736065,stage3_l_opt,l_opt_current_alpha,0.0009770971414358532,0.0,10896,16143,ok,10.0
12,2,0.0,0.0,uniform,0,uniform,0.0,guarded,stage1,,,"[18, 15, 17]","[0.37706601689927144, 0.2557519912584921, 0.3671819918422366]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.9649627733568673, 0.008443131051744598, 0.026594095591388162]",1,0,False,no_update_baseline,0.0,0,0,0.004929630114647164,0.006175747762123744,0.006175747762123744,stage3_l_opt,l_opt_current_alpha,1.2632588800470679,0.0,357,1299,ok,10.000000000000002
12,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,"[18, 15, 17]","[0.37706601689927144, 0.2557519912584921, 0.3671819918422366]","[0.4445629359617211, 0.2752028742970554, 0.2802341897412234]","[0.7391934370396017, 0.20826347468994702, 0.05254308827045126]",20,5,False,max_rounds,0.05,2,17,0.0083560729556214,0.006088757266600926,0.006088757266600926,stage3_l_opt,l_opt_current_alpha,0.5892610021557612,0.0,21579,31527,ok,10.0
12,2,0.0,0.0,stage0,0,uniform,0.0,guarded,stage1,,,"[18, 15, 17]","[0.37706601689927144, 0.2557519912584921, 0.3671819918422366]","[0.37706601689927144, 0.2557519912584921, 0.3671819918422366]","[0.9396250631081872, 0.012417253296777925, 0.04795768359503488]",1,0,False,no_update_baseline,0.0,0,0,0.0049665793431065836,0.00614575669169426,0.00614575669169426,stage3_l_opt,l_opt_current_alpha,1.1251180924178317,0.0,231,1347,ok,10.0
12,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,"[18, 15, 17]","[0.37706601689927144, 0.2557519912584921, 0.3671819918422366]","[0.4380290321695389, 0.229164880556403, 0.3328060872740582]","[0.7342001070663646, 0.20980196445527, 0.055997928478365426]",20,6,False,max_rounds,0.05,2,17,0.008183495408063256,0.00604543462395668,0.00604543462395668,stage3_l_opt,l_opt_current_alpha,0.5923421497936514,0.0,21204,26307,ok,10.0
13,2,0.0,0.0,uniform,0,uniform,0.0,guarded,stage1,,,"[17, 6, 9]","[0.392236850850792, 0.34176404642194835, 0.26599910272725963]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.16794393429603727, 0.8253893990372961, 0.006666666666666667]",1,0,False,no_update_baseline,0.0,0,0,0.0222433746635311,0.012428870735069117,0.012428870735069117,stage3_l_opt,l_opt_current_alpha,0.9841121314079255,0.0,315,912,ok,10.0
13,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,"[17, 6, 9]","[0.392236850850792, 0.34176404642194835, 0.26599910272725963]","[0.0070244658780254906, 0.9862689619713839, 0.0067065721505906025]","[0.006688762795242454, 0.986644570538091, 0.006666666666666667]",14,13,True,fixed_point_tolerance,0.5,13,0,0.022243534072541704,0.012428857075671354,0.012428857075671354,stage3_l_opt,l_opt_current_alpha,0.0007512171334140135,0.0,3168,19938,ok,10.0
13,2,0.0,0.0,stage0,0,uniform,0.0,guarded,stage1,,,"[17, 6, 9]","[0.392236850850792, 0.34176404642194835, 0.26599910272725963]","[0.392236850850792, 0.34176404642194835, 0.26599910272725963]","[0.006666666666666667, 0.9866666666666667, 0.006666666666666667]",1,0,False,no_update_baseline,0.0,0,0,0.022243364962843626,0.012428922889133295,0.012428922889133295,stage3_l_opt,l_opt_current_alpha,1.2898052404894367,0.0,255,1209,ok,10.0
13,2,0.0,0.0,stage0,0,uniform,0.5,guarded,stage1,,,"[17, 6, 9]","[0.392236850850792, 0.34176404642194835, 0.26599910272725963]","[0.006874982227973363, 0.9863317173758339, 0.006793300396192794]","[0.006688762795242454, 0.986644570538091, 0.006666666666666667]",12,11,True,fixed_point_tolerance,0.5,11,0,0.02224353556065156,0.012428857075671354,0.012428857075671354,stage3_l_opt,l_opt_current_alpha,0.000625706324514079,0.0,2583,18192,ok,10.0
14,2,0.0,0.0,uniform,0,uniform,0.0,guarded,stage1,,,"[15, 5, 6]","[0.4114648729408524, 0.33719269563671106, 0.2513424314224367]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.9851755139437696, 0.008157819389563722, 0.006666666666666667]",1,0,False,no_update_baseline,0.0,0,0,0.001376563846582331,0.008076924830675125,0.008076924830675125,stage3_l_opt,l_opt_current_alpha,1.3036843612208724,0.0,204,1668,ok,10.0
14,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,"[15, 5, 6]","[0.4114648729408524, 0.33719269563671106, 0.2513424314224367]","[0.9863279506833472, 0.006834333474625916, 0.006837715842026894]","[0.9866666666666667, 0.006666666666666667, 0.006666666666666667]",12,11,True,fixed_point_tolerance,0.5,11,0,0.001376671898484099,0.008076914896567663,0.008076914896567663,stage3_l_opt,l_opt_current_alpha,0.0006774319666389469,0.0,2640,23151,ok,10.0
14,2,0.0,0.0,stage0,0,uniform,0.0,guarded,stage1,,,"[15, 5, 6]","[0.4114648729408524, 0.33719269563671106, 0.2513424314224367]","[0.4114648729408524, 0.33719269563671106, 0.2513424314224367]","[0.984420268980968, 0.008913064352365333, 0.006666666666666667]",1,0,False,no_update_baseline,0.0,0,0,0.001376591698619277,0.008076919863621393,0.008076919863621393,stage3_l_opt,l_opt_current_alpha,1.1459107920802314,0.0,225,1413,ok,10.0
