seed,dimension,poison_ratio,target,initialization,initialization_replicate,evaluator,update_rate,update_policy,coalition_mode,controlled_coalition_size,controlled_poison_count,round,target_error,stage3_engine,stage3_engine_losses,evaluation_loss,delivered_solution_evaluation_loss,full_solution_source,loo_search_objective,consistency_l1,update_l1,eta_used,update_accepted,gate_triggered,eval_loss_delta,informative,stage3_requests_cumulative,contribution_requests_cumulative
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,2,0.025548551012645616,custom,"{""bfgs"": 0.012106880933667222, ""custom"": 0.001886578509584069}",0.0018865785095840693,0.0018865785095840693,stage3_l_opt,l_opt_current_alpha,0.43741500332952454,0.10935375083238114,0.25,True,False,0.0,True,1965,4245
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,3,0.025272133052689494,custom,"{""bfgs"": 0.015283139262536922, ""custom"": 0.004635964261975338}",0.004990705909828345,0.004990705909828345,stage3_l_opt,l_opt_current_alpha,1.2390016869047615,0.10935375083238114,0.125,False,True,0.003104127400244276,True,2712,5481
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,4,0.025548551012645616,custom,"{""bfgs"": 0.012106880933667222, ""custom"": 0.001886578509584069}",0.0018865785095840693,0.0018865785095840693,stage3_l_opt,l_opt_current_alpha,0.43741500332952454,0.054676875416190596,0.125,True,False,0.0,True,3276,6843
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,5,0.025795166566551696,custom,"{""bfgs"": 0.05815499069667586, ""custom"": 0.0019335302215385609}",0.0020820763117323318,0.0020820763117323318,stage3_l_opt,l_opt_current_alpha,0.8254421847418183,0.054676875416190596,0.0625,False,True,0.00019549780214826252,True,4644,9177
0,5,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,0,0.001246360408210731,custom,"{""bfgs"": 0.035033841927846275, ""custom"": 0.020780716091394428}",0.020780716091394424,0.020780716091394424,stage3_l_opt,l_opt_current_alpha,1.3066666666666669,0.0,0.0,False,False,,True,4728,18720
0,5,0.0,0.0,uniform,0,uniform,0.0,guarded,stage1,,,0,0.001246360408210731,custom,"{""bfgs"": 0.035033841927846275, ""custom"": 0.020780716091394428}",0.020780716091394424,0.020780716091394424,stage3_l_opt,l_opt_current_alpha,1.3066666666666669,0.0,0.0,False,False,,True,4728,18720
0,5,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,0,0.001246360408210731,custom,"{""bfgs"": 0.035033841927846275, ""custom"": 0.020780716091394428}",0.020780716091394424,0.020780716091394424,stage3_l_opt,l_opt_current_alpha,1.3066666666666669,0.6533333333333334,0.5,True,False,,True,4728,18720
0,5,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,1,0.010484608751616983,custom,"{""bfgs"": 0.03244478456720117, ""custom"": 0.014822935652640857}",0.0287714550892512,0.0287714550892512,stage3_l_opt,l_opt_current_alpha,,0.0,0.5,False,False,0.007990738997856777,False,7002,37248
0,5,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,0.001246360408210731,custom,"{""bfgs"": 0.035033841927846275, ""custom"": 0.020780716091394428}",0.020780716091394424,0.020780716091394424,stage3_l_opt,l_opt_current_alpha,1.3066666666666669,0.6533333333333334,0.5,True,False,,True,4728,18720
0,5,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,0.010484608751616983,custom,"{""bfgs"": 0.03244478456720117, ""custom"": 0.014822935652640857}",0.0287714550892512,0.0287714550892512,stage3_l_opt,l_opt_current_alpha,,0.0,0.5,False,False,0.007990738997856777,False,7002,37248
1,2,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,0,0.014061640698106457,custom,"{""bfgs"": 0.013039099673430124, ""custom"": 0.0020194388926029205}",0.0020194388926029205,0.0020194388926029205,stage3_l_opt,l_opt_current_alpha,0.17987244380254053,0.0,0.0,False,False,,True,141,777
1,2,0.0,0.0,uniform,0,uniform,0.0,guarded,stage1,,,0,0.014061640698106457,custom,"{""bfgs"": 0.013039099673430124, ""custom"": 0.0020194388926029205}",0.0020194388926029205,0.0020194388926029205,stage3_l_opt,l_opt_current_alpha,0.17987244380254053,0.0,0.0,False,False,,True,141,777
1,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,0,0.014061640698106457,custom,"{""bfgs"": 0.013039099673430124, ""custom"": 0.0020194388926029205}",0.0020194388926029205,0.0020194388926029205,stage3_l_opt,l_opt_current_alpha,0.17987244380254053,0.08993622190127026,0.5,True,False,,True,141,777
1,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,1,0.013795752469409435,custom,"{""bfgs"": 0.013856843287749311, ""custom"": 0.002005137504885856}",0.0020970813930034637,0.0020970813930034637,stage3_l_opt,l_opt_current_alpha,0.11079739177844222,0.05539869588922108,0.5,True,False,7.764250040054321e-05,True,282,1884
1,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,2,0.014592854701152727,custom,"{""bfgs"": 0.017986932815476184, ""custom"": 0.001653857139359863}",0.001859765499830246,0.001859765499830246,stage3_l_opt,l_opt_current_alpha,0.0027286925529221295,0.0013643462764610925,0.5,True,False,-0.00023731589317321777,True,654,3255
1,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,3,0.014586119518595907,custom,"{""bfgs"": 0.026318209223761317, ""custom"": 0.0016546030878708175}",0.001861979564030965,0.001861979564030965,stage3_l_opt,l_opt_current_alpha,0.0017275654996260492,0.0008637827498129691,0.5,True,False,2.2140642007191253e-06,True,906,4377
1,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,4,0.014580583883853814,custom,"{""bfgs"": 0.014369377674073243, ""custom"": 0.0016557806414899655}",0.0018640148142973583,0.0018640148142973583,stage3_l_opt,l_opt_current_alpha,0.0011992429139080496,0.0005996214569539693,0.5,True,False,2.0352502663931703e-06,True,1122,5451
1,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,5,0.014579331208975737,custom,"{""bfgs"": 0.014374646116719193, ""custom"": 0.001655325495147084}",0.0018643053869406383,0.0018643053869406383,stage3_l_opt,l_opt_current_alpha,0.0006476388370951769,0.00032381941854758844,0.5,True,False,2.905726432800293e-07,True,1338,6705
1,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,0.014061640698106457,custom,"{""bfgs"": 0.013039099673430124, ""custom"": 0.0020194388926029205}",0.0020194388926029205,0.0020194388926029205,stage3_l_opt,l_opt_current_alpha,0.17987244380254053,0.08993622190127026,0.5,True,False,,True,141,777
1,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,0.013795752469409435,custom,"{""bfgs"": 0.013856843287749311, ""custom"": 0.002005137504885856}",0.0020970813930034637,0.0020970813930034637,stage3_l_opt,l_opt_current_alpha,0.11079739177844222,0.05539869588922108,0.5,True,False,7.764250040054321e-05,True,282,1884
1,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,2,0.014592854701152727,custom,"{""bfgs"": 0.017986932815476184, ""custom"": 0.001653857139359863}",0.001859765499830246,0.001859765499830246,stage3_l_opt,l_opt_current_alpha,0.0027286925529221295,0.0013643462764610925,0.5,True,False,-0.00023731589317321777,True,654,3255
1,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,3,0.014586119518595907,custom,"{""bfgs"": 0.026318209223761317, ""custom"": 0.0016546030878708175}",0.001861979564030965,0.001861979564030965,stage3_l_opt,l_opt_current_alpha,0.0017275654996260492,0.0008637827498129691,0.5,True,False,2.2140642007191253e-06,True,906,4377
1,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,4,0.014580583883853814,custom,"{""bfgs"": 0.014369377674073243, ""custom"": 0.0016557806414899655}",0.0018640148142973583,0.0018640148142973583,stage3_l_opt,l_opt_current_alpha,0.0011992429139080496,0.0005996214569539693,0.5,True,False,2.0352502663931703e-06,True,1122,5451
1,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,5,0.014579331208975737,custom,"{""bfgs"": 0.014374646116719193, ""custom"": 0.001655325495147084}",0.0018643053869406383,0.0018643053869406383,stage3_l_opt,l_opt_current_alpha,0.0006476388370951769,0.00032381941854758844,0.5,True,False,2.905726432800293e-07,True,1338,6705
1,5,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,0,0.05534181358551071,custom,"{""bfgs"": 0.03792038559913636, ""custom"": 0.032765575374166175}",0.03276557537416617,0.03276557537416617,stage3_l_opt,l_opt_current_alpha,1.6333333333333333,0.0,0.0,False,False,,True,4140,21216
1,5,0.0,0.0,uniform,0,uniform,0.0,guarded,stage1,,,0,0.05534181358551071,custom,"{""bfgs"": 0.03792038559913636, ""custom"": 0.032765575374166175}",0.03276557537416617,0.03276557537416617,stage3_l_opt,l_opt_current_alpha,1.6333333333333333,0.0,0.0,False,False,,True,4140,21216
1,5,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,0,0.05534181358551071,custom,"{""bfgs"": 0.03792038559913636, ""custom"": 0.032765575374166175}",0.03276557537416617,0.03276557537416617,stage3_l_opt,l_opt_current_alpha,1.6333333333333333,0.8166666666666667,0.5,True,False,,True,4140,21216
1,5,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,1,0.0673738139744654,custom,"{""bfgs"": 0.06606478704139591, ""custom"": 0.017510244604200125}",0.034331826493144035,0.034331826493144035,stage3_l_opt,l_opt_current_alpha,1.162823789984397,0.5814118949921985,0.5,True,False,0.001566251118977867,True,6876,39294
1,5,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,2,0.010072239211037393,custom,"{""bfgs"": 0.03228530463483856, ""custom"": 0.016120092267754793}",0.04390308757623037,0.04390308757623037,stage3_l_opt,l_opt_current_alpha,1.7867350966743571,0.8933675483371786,0.5,True,False,0.009571261083086334,True,11790,57630
1,5,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,3,0.05860701067305052,custom,"{""bfgs"": 0.027216975666482145, ""custom"": 0.024229066816901235}",0.03462318889796734,0.03462318889796734,stage3_l_opt,l_opt_current_alpha,1.34266501928065,0.6713325096403249,0.5,True,False,-0.00927989867826303,True,14070,78756
1,5,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,4,0.018735914941233278,custom,"{""bfgs"": 0.03303748945748422, ""custom"": 0.021859564633282966}",0.03683393821120262,0.03683393821120262,stage3_l_opt,l_opt_current_alpha,,0.0,0.5,False,False,0.002210749313235283,False,17718,100392
1,5,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,0.05534181358551071,custom,"{""bfgs"": 0.03792038559913636, ""custom"": 0.032765575374166175}",0.03276557537416617,0.03276557537416617,stage3_l_opt,l_opt_current_alpha,1.6333333333333333,0.8166666666666667,0.5,True,False,,True,4140,21216
1,5,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,0.0673738139744654,custom,"{""bfgs"": 0.06606478704139591, ""custom"": 0.017510244604200125}",0.034331826493144035,0.034331826493144035,stage3_l_opt,l_opt_current_alpha,1.162823789984397,0.8166666666666667,0.25,False,True,0.001566251118977867,True,6876,39294
1,5,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,2,0.05534181358551071,custom,"{""bfgs"": 0.03792038559913636, ""custom"": 0.032765575374166175}",0.03276557537416617,0.03276557537416617,stage3_l_opt,l_opt_current_alpha,1.6333333333333333,0.4083333333333333,0.25,True,False,0.0,True,11016,60510
1,5,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,3,0.07114047026386772,custom,"{""bfgs"": 0.08001137299152711, ""custom"": 0.024867676139498744}",0.032815362637241684,0.032815362637241684,stage3_l_opt,l_opt_current_alpha,1.1263888042807482,0.28159720107018704,0.25,True,False,4.978726307551529e-05,True,13878,75948
1,5,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,4,0.055483128184922015,custom,"{""bfgs"": 0.03273184054606186, ""custom"": 0.0233887601570666}",0.030661150192221005,0.030661150192221005,stage3_l_opt,l_opt_current_alpha,0.6362045232786467,0.15905113081966166,0.25,True,False,-0.002154212445020679,True,17310,95028
1,5,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,5,0.05524732898340551,custom,"{""bfgs"": 0.031282598031382024, ""custom"": 0.019570247064757892}",0.030837859337528545,0.030837859337528545,stage3_l_opt,l_opt_current_alpha,0.702411712932004,0.15905113081966166,0.125,False,True,0.0001767091453075409,True,20826,115830
2,2,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,0,0.0001834626648221649,custom,"{""bfgs"": 0.21172869205474854, ""custom"": 0.00831919473906358}",0.008319194739063581,0.008319194739063581,stage3_l_opt,l_opt_current_alpha,1.3066637945288224,0.0,0.0,False,False,,True,822,1710
2,2,0.0,0.0,uniform,0,uniform,0.0,guarded,stage1,,,0,0.0001834626648221649,custom,"{""bfgs"": 0.21172869205474854, ""custom"": 0.00831919473906358}",0.008319194739063581,0.008319194739063581,stage3_l_opt,l_opt_current_alpha,1.3066637945288224,0.0,0.0,False,False,,True,822,1710
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,0,0.0001834626648221649,custom,"{""bfgs"": 0.21172869205474854, ""custom"": 0.00831919473906358}",0.008319194739063581,0.008319194739063581,stage3_l_opt,l_opt_current_alpha,1.3066637945288224,0.6533318972644111,0.5,True,False,,True,822,1710
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,1,0.00018353781029140093,custom,"{""bfgs"": 0.19921873629940332, ""custom"": 0.00424281106661633}",0.00831918977200985,0.00831918977200985,stage3_l_opt,l_opt_current_alpha,0.6533347694022555,0.3266673847011278,0.5,True,False,-4.967053731860793e-09,True,1620,3708
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,2,0.00018353276108237782,custom,"{""bfgs"": 0.04833055353654723, ""custom"": 0.0022046018889589868}",0.008319199706117312,0.008319199706117312,stage3_l_opt,l_opt_current_alpha,0.7967165608431104,0.3983582804215552,0.5,True,False,9.934107461986863e-09,True,2385,5529
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,3,0.00018350522267440716,custom,"{""bfgs"": 0.19337845187139258, ""custom"": 0.0014994110896953427}",0.00831918977200985,0.00831918977200985,stage3_l_opt,l_opt_current_alpha,0.39224174383790394,0.19612087191895197,0.5,True,False,-9.934107461986863e-09,True,3084,6843
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,4,0.00018356647375425417,custom,"{""bfgs"": 0.19248325629660296, ""custom"": 0.0012355032750561413}",0.00831920343140761,0.00831920343140761,stage3_l_opt,l_opt_current_alpha,0.16964969201733548,0.08482484600866777,0.5,True,False,1.3659397760448777e-08,True,4236,8514
2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,5,0.0008503856171254154,custom,"{""bfgs"": 0.1919631919018484, ""custom"": 0.0008951722405018826}",0.008484503254294395,0.008484503254294395,stage3_l_opt,l_opt_current_alpha,0.11755483504938802,0.05877741752469404,0.5,True,False,0.00016529982288678545,True,4956,10326
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,0.0001834626648221649,custom,"{""bfgs"": 0.21172869205474854, ""custom"": 0.00831919473906358}",0.008319194739063581,0.008319194739063581,stage3_l_opt,l_opt_current_alpha,1.3066637945288224,0.6533318972644111,0.5,True,False,,True,822,1710
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,0.00018353781029140093,custom,"{""bfgs"": 0.19921873629940332, ""custom"": 0.00424281106661633}",0.00831918977200985,0.00831918977200985,stage3_l_opt,l_opt_current_alpha,0.6533347694022555,0.3266673847011278,0.5,True,False,-4.967053731860793e-09,True,1620,3708
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,2,0.00018353276108237782,custom,"{""bfgs"": 0.04833055353654723, ""custom"": 0.0022046018889589868}",0.008319199706117312,0.008319199706117312,stage3_l_opt,l_opt_current_alpha,0.7967165608431104,0.3983582804215552,0.5,True,False,9.934107461986863e-09,True,2385,5529
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,3,0.00018350522267440716,custom,"{""bfgs"": 0.19337845187139258, ""custom"": 0.0014994110896953427}",0.00831918977200985,0.00831918977200985,stage3_l_opt,l_opt_current_alpha,0.39224174383790394,0.19612087191895197,0.5,True,False,-9.934107461986863e-09,True,3084,6843
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,4,0.00018356647375425417,custom,"{""bfgs"": 0.19248325629660296, ""custom"": 0.0012355032750561413}",0.00831920343140761,0.00831920343140761,stage3_l_opt,l_opt_current_alpha,0.16964969201733548,0.08482484600866777,0.5,True,False,1.3659397760448777e-08,True,4236,8514
2,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,5,0.0008503856171254154,custom,"{""bfgs"": 0.1919631919018484, ""custom"": 0.0008951722405018826}",0.008484503254294395,0.008484503254294395,stage3_l_opt,l_opt_current_alpha,0.11755483504938802,0.08482484600866777,0.25,False,True,0.00016529982288678545,True,4956,10326
2,5,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,0,0.0025017285105321113,custom,"{""bfgs"": 0.038142583643396705, ""custom"": 0.01438805072878798}",0.014388050728787979,0.014388050728787979,stage3_l_opt,l_opt_current_alpha,0.9243248833359516,0.0,0.0,False,False,,True,3258,18102
2,5,0.0,0.0,uniform,0,uniform,0.0,guarded,stage1,,,0,0.0025017285105321113,custom,"{""bfgs"": 0.038142583643396705, ""custom"": 0.01438805072878798}",0.014388050728787979,0.014388050728787979,stage3_l_opt,l_opt_current_alpha,0.9243248833359516,0.0,0.0,False,False,,True,3258,18102
2,5,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,0,0.0025017285105321113,custom,"{""bfgs"": 0.038142583643396705, ""custom"": 0.01438805072878798}",0.014388050728787979,0.014388050728787979,stage3_l_opt,l_opt_current_alpha,0.9243248833359516,0.4621624416679759,0.5,True,False,,True,3258,18102
2,5,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,1,0.007937753952705476,custom,"{""bfgs"": 0.08424096987553402, ""custom"": 0.025412314365118586}",0.03188954604168733,0.03188954604168733,stage3_l_opt,l_opt_current_alpha,1.5472848660404814,0.7736424330202409,0.5,True,False,0.01750149531289935,True,5946,38340
2,5,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,2,0.001803333579948302,custom,"{""bfgs"": 0.02962191950465574, ""custom"": 0.00749897722667181}",0.01134167518466711,0.01134167518466711,stage3_l_opt,l_opt_current_alpha,0.37539577900519666,0.1876978895025984,0.5,True,False,-0.02054787085702022,True,9618,53604
2,5,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,3,0.0013566716882077584,custom,"{""bfgs"": 0.058062448615680974, ""custom"": 0.00965348197983579}",0.010461794522901377,0.010461794522901377,stage3_l_opt,l_opt_current_alpha,0.3944347767954505,0.1972173883977253,0.5,True,False,-0.0008798806617657338,True,12210,70260
2,5,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,4,0.003457675134869505,custom,"{""bfgs"": 0.024273714481984704, ""custom"": 0.02190809378119665}",0.033603752652804054,0.033603752652804054,stage3_l_opt,l_opt_current_alpha,1.0548408172058532,0.5274204086029265,0.5,True,False,0.023141958129902676,True,14892,87528
2,5,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,5,0.004175304038387086,custom,"{""bfgs"": 0.056454401857636394, ""custom"": 0.006241409262250122}",0.015772279041508835,0.015772279041508835,stage3_l_opt,l_opt_current_alpha,0.5161704066963168,0.2580852033481584,0.5,True,False,-0.01783147361129522,True,17598,105606
2,5,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,0.0025017285105321113,custom,"{""bfgs"": 0.038142583643396705, ""custom"": 0.01438805072878798}",0.014388050728787979,0.014388050728787979,stage3_l_opt,l_opt_current_alpha,0.9243248833359516,0.4621624416679759,0.5,True,False,,True,3258,18102
2,5,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,0.007937753952705476,custom,"{""bfgs"": 0.08424096987553402, ""custom"": 0.025412314365118586}",0.03188954604168733,0.03188954604168733,stage3_l_opt,l_opt_current_alpha,1.5472848660404814,0.4621624416679759,0.25,False,True,0.01750149531289935,True,5946,38340
2,5,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,2,0.0025017285105321113,custom,"{""bfgs"": 0.038142583643396705, ""custom"": 0.01438805072878798}",0.014388050728787979,0.014388050728787979,stage3_l_opt,l_opt_current_alpha,0.9243248833359516,0.23108122083398788,0.25,True,False,0.0,True,9204,56442
2,5,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,3,0.020599862832455337,custom,"{""bfgs"": 0.08572174248434271, ""custom"": 0.0241723517269755}",0.02599713501210014,0.02599713501210014,stage3_l_opt,l_opt_current_alpha,1.458284308458789,0.23108122083398788,0.125,False,True,0.011609084283312162,True,13104,75870
2,5,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,4,0.0025017285105321113,custom,"{""bfgs"": 0.038142583643396705, ""custom"": 0.01438805072878798}",0.014388050728787979,0.014388050728787979,stage3_l_opt,l_opt_current_alpha,0.9243248833359516,0.11554061041699396,0.125,True,False,0.0,True,16362,93972
2,5,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,5,0.002834149587789027,bfgs,"{""bfgs"": 0.02296188792807796, ""custom"": 0.02486601576641618}",0.024541364517062902,0.024541364517062902,stage3_l_opt,l_opt_current_alpha,1.276968360362381,0.11554061041699396,0.0625,False,True,0.010153313788274923,True,20844,111456
