agent_id,reputation_share,optimization_weight,contribution_share,surplus_share,bid,payment,seed,dimension,poison_ratio,target,initialization,initialization_replicate,evaluator,update_rate,update_policy,coalition_mode,controlled_coalition_size,controlled_poison_count,coalition_round,payment_contribution_source,payment_fallback_reason
3,0.46308580317562453,0.989518588322248,0.9999970437943061,0.7852325475468335,1.1400000000000001,7.139176663257807,15,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,eval,
8,0.36554068381743127,0.46188961818461244,0.5017745784498486,0.4472810205968817,1.1400000000000001,4.011544152231981,16,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
10,0.30588194063743335,0.3064759237810961,0.2889478074523869,0.2957214607264055,1.06,2.958531777863523,16,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
2,0.32857737554513533,0.2316344580342915,0.20927761409776446,0.25699751867671283,1.3800000000000001,3.0299240699044967,16,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
19,0.5751083722295758,0.2613968169202345,0.2060910373303367,0.35369797129003233,1.3,3.9173649875462395,17,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
14,0.42489162777042433,0.21083348871959184,0.7939089626696633,0.6463020287099677,1.3,6.0826350124537605,17,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
8,0.643372973760584,0.9895133569680022,0.9999916956689139,0.8573442069055819,1.1400000000000001,7.690109740758645,18,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,eval,
6,0.3566270262394161,0.010486643031997735,8.304331086131012e-06,0.14265579309441812,1.22,2.3098902592413544,18,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,eval,
10,0.3984081239269777,0.36820560055223406,0.42009032088383264,0.41141744210109066,1.06,3.800040164393264,19,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
8,0.3523335035096514,0.27506247668526596,0.18836415329581369,0.25395189338134877,1.1400000000000001,2.831319609919783,19,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
18,0.2492583725633708,0.3567319227625,0.3915455258203537,0.3346306645175605,1.1400000000000001,3.368640225686953,19,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
17,0.6266526387661987,0.98634488509354,0.999997168266982,0.8506593564666687,1.3800000000000001,7.810984734888015,20,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
10,0.37334736123380124,0.0068289415532436625,2.8317330180027643e-06,0.14934064353333132,1.06,2.1890152651119847,20,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
2,1.0,0.9895214803035818,1.0,1.0,1.3800000000000001,10.0,21,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,eval,
1,0.5747282549259761,0.5236846349012231,0.9833598959433287,0.8199072395363877,1.22,7.418498730895091,22,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,eval,
6,0.4252717450740238,0.47631536509877687,0.016640104056671268,0.1800927604636123,1.22,2.5815012691049093,22,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,eval,
3,0.36609480630527397,0.6604196019815307,0.6688974905007792,0.547776416822577,1.1400000000000001,4.788190936038363,23,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
18,0.3196368032667526,0.17367898841628024,0.1655587530960278,0.22718997316431772,1.1400000000000001,2.653085221274356,23,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
5,0.31426839042797344,0.16590140960218908,0.16554375640319313,0.22503361001310526,1.06,2.5587238426872814,23,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
13,0.4572396236279282,0.3333333333333333,0.08953171388910619,0.236614877784635,1.1400000000000001,2.659067515377357,24,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
20,0.2299679008300801,0.3333333333333333,0.7947564003927388,0.5688410005676753,1.06,4.711959223644476,24,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
7,0.3127924755419918,0.3333333333333333,0.11571188571815506,0.19454412164768975,1.3800000000000001,2.628973260978168,24,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
9,0.3675861669249263,0.39350456110328497,0.5611845456923029,0.4837451941853522,1.3,4.366944531135133,25,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
19,0.3532777682294573,0.5181621055633816,0.35175882853608476,0.3523664044134338,1.3,3.5340030039811703,25,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
20,0.2791360648456166,0.08833333333333332,0.08705662577161243,0.1638884014012141,1.06,2.0990524648836972,25,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
10,0.35936896272190333,0.297437242248858,0.2008014389982903,0.2642284484877355,1.06,2.7563466392912623,26,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
14,0.36784069323264207,0.3512372064783492,0.3994981821120258,0.3868351865602723,1.3,3.783481897716948,26,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
16,0.2727903440454546,0.35132555127279286,0.3997003788896839,0.3489363649519922,1.22,3.4601714629917897,26,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
5,0.3674759152413462,0.39354655020849755,0.3702282395993449,0.3691273098561454,1.06,3.459327514064945,27,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
13,0.2800519508443133,0.21069633798355764,0.2566730851434038,0.2660246314237676,1.1400000000000001,2.8691601042544894,27,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
14,0.35247213391434046,0.3957571118079448,0.37309867525725127,0.36484805872008697,1.3,3.6715123816805653,27,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
20,0.632564588624948,0.010479181532949135,6.972002575736632e-07,0.25302625377013377,1.06,3.0336047794070433,28,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,eval,
8,0.3674354113750519,0.9895208184670508,0.9999993027997425,0.7469737462298662,1.1400000000000001,6.966395220592956,28,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,eval,
8,0.41202678844060914,0.37372970442501846,0.12083566720875709,0.2373121157014979,1.1400000000000001,2.701513721315856,29,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
16,0.34370584556674505,0.4594444578398649,0.792996299172613,0.6132801177302658,1.22,5.255383174665149,29,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
15,0.24426736599264584,0.16682583773511667,0.0861680336186299,0.1494077665682363,1.06,2.0431031040189946,29,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,eval,
